164 W 75th St,40.7802345,-73.9796698,3.5
144 W 37th St,40.75242996,-73.98872375,4.5
235 W 48th St,40.76086863,-73.9863488,4
497 3rd Ave,40.745296,-73.978073,4
233 8th Ave,40.744541,-73.9990926,4
15 W 46th St,40.75653,-73.97989,4
1641 2nd Ave,40.77741,-73.952434,3.5
245 W 29th St,40.7486725,-73.9945145,4
325 W 42nd St,40.75788,-73.99092,4
21 W 52nd St,40.76037,-73.97741,4.5
49 W 64th St,40.77204418,-73.98145484,3.5
700 8th Ave,40.75874,-73.98846,4
1652 2nd Ave,40.777544,-73.951607,4.5
438 3rd Ave,40.743553,-73.980026,4.5
242 W 49th St,40.761195,-73.9859352,4
240 E 75th St,40.7709199,-73.95759,4
718 2nd Ave,40.74758,-73.97362,4
945 2nd Ave,40.755136,-73.968683,4
256 E 125th St,40.80278,-73.93403,4.5
25 E 73rd St,40.77277,-73.96514,4
373 Lenox Ave,40.810025,-73.9439219,4
3153 Broadway,40.814613,-73.95959,4
30 W 46th St,40.756473,-73.98063,4
206 9th Ave,40.74609,-74.00138,4
234 W 56th St,40.7655,-73.98267,4.5
127 W 43rd St,40.75627445,-73.98503951,3.5
11 W 51st St,40.7597847,-73.97763824,4
413 8th Ave,40.75020599,-73.99532318,4
201 W 79th St,40.78337,-73.97847,3.5
764 Amsterdam Ave,40.795027,-73.969917,3.5
920 2nd Ave,40.75403214,-73.96884918,4
1435 Broadway,40.75458413,-73.98700392,4
153 E 53rd St,40.75824121,-73.96887678,4
1134 Madison Ave,40.77984,-73.95986,3.5
4 E 46th St,40.7555884,-73.9785483,4
222 E 39th St,40.74819,-73.97467,4.5
45 Rockefeller Plz,40.75938096,-73.97781408,4
208 Columbus Ave,40.77578,-73.98021,3.5
435 Amsterdam Ave,40.78423156,-73.97745894,3
496 9th Ave,40.75562002,-73.99445012,3.5
110 W 51st St,40.76081329,-73.98022771,3.5
1295 Madison Ave,40.78481,-73.95575,3.5
125 W 44th St,40.75673,-73.9843,4
630 9th Ave,40.759806,-73.991378,4
369 51st St,40.76413,-73.98826,3.5
64 W 48th St,40.75831,-73.98079,4
80 Madison Ave,40.74423,-73.98571,4
356 E 51st St,40.7544765,-73.9660238,4
350 Lenox Ave,40.8093071,-73.94385529,4
695 10th Ave,40.76308968,-73.99315126,5
830 9th Ave,40.76628505,-73.9866788,4
15 W 28th St,40.74519,-73.98824,4.5
476 Amsterdam Ave,40.7856233,-73.9767067,4
25 E 77th St,40.7754525,-73.9637998,5
311 Amsterdam Ave,40.7802977,-73.9801793,3.5
1723 Broadway,40.76458,-73.98247,4
2026 2nd Ave,40.78937,-73.943,4
544 W 113th St,40.80541992,-73.96433258,3.5
261 Madison Ave,40.75052689,-73.98078239,3.5
3 E 52nd St,40.75972,-73.97555,4
150 E 50th St,40.75589371,-73.97153473,4.5
30 W 26th St,40.74423741,-73.99048795,3.5
209 E 49th St,40.75503,-73.97054,4
418 Columbus Ave,40.78284,-73.97505,4
354 E 66th St,40.76397,-73.9592,4.5
182 Lexington Ave,40.744722,-73.981202,4
373 W 46th St,40.760952,-73.9903269,4
1501 Broadway,40.75689333,-73.98655299,3
807 8th Ave,40.76140369,-73.98696853,4
10 Columbus Cir,40.76860636,-73.98327847,4
1149 1st Ave,40.76213,-73.9605,4
29 E 61st St,40.7648,-73.9699213,3.5
306 E 81st St,40.7742854,-73.9537163,4
119 W 72nd St,40.7779554,-73.9793544,4.5
772 9th Ave,40.76438,-73.9880699,4.5
34 W 46th St,40.75665,-73.98072,4
1900 Broadway,40.77184436,-73.98188089,3.5
150 W 36th St,40.751743,-73.98899,4.5
246 10th Ave,40.74845,-74.00321,3.5
1229 1st Ave,40.76442122,-73.9587869,4
225 10th Ave,40.748073,-74.004226,4
14 E 60th St,40.7644,-73.97166,3.5
42 W 48th St,40.75801,-73.98008,4
1113 1st Ave,40.76106,-73.96124,4.5
39 E 58th St,40.76283,-73.9713,3
2197 Broadway,40.7832592,-73.9807337,3.5
1376 Lexington Ave,40.7826,-73.95351,4
1596 3rd Ave,40.78117,-73.9525,3.5
590 Lexington Ave,40.75770891,-73.97176266,3.5
209 E 42nd St,40.750647,-73.9737998,3.5
160 E 64th St,40.76506,-73.96571,4.5
169 E 106th St,40.7918998,-73.945057,3.5
2745 Broadway,40.80078877,-73.96827347,3.5
158 W 72nd St,40.7780304,-73.98098755,3.5
4 W 28th St,40.7447372,-73.98803394,4
25 W 32nd St,40.74726712,-73.98628682,3.5
23 E 40th St,40.7514936,-73.97984968,4.5
797 3rd Ave,40.75523748,-73.97094725,3.5
560 3rd Ave,40.748089,-73.976864,3.5
343 W 14th St,40.7406999,-74.00436,4
39 W 19th St,40.74016,-73.993372,4
75 9th Ave,40.7425547,-74.0060838,4.5
169 8th Ave,40.742702,-74.000778,4
207 W 14th St,40.73897,-73.99995,4
75 9th Ave,40.74227627,-74.0048001,4
365 3rd Ave,40.74094,-73.98139,4
425 W 15th St,40.7423387,-74.00625,4
84 7th Ave,40.7395804,-73.999118,4.5
22 W 8th St,40.7327,-73.99766,4.5
15 W 18th St,40.73904,-73.99283,3.5
55 W 19th St,40.74024,-73.99385,5
5 E 19th St,40.73902,-73.99065,4.5
579 6th Ave,40.7390256,-73.9960282,4
200 8th Ave,40.74346,-73.99947,4
461 W 23rd St,40.7476515,-74.0037312,4.5
246 W 18th St,40.74185,-74,4
106 8th Ave,40.74059,-74.00169,4.5
75 9th Ave,40.74274139,-74.00601181,4
465 W 23rd St,40.7476868,-74.0037054,4.5
88 10th Ave,40.74332,-74.00713,4
409 W 15th St,40.74207,-74.00565,4.5
259 W 19th St,40.742673,-73.999707,4
352 7th Ave,40.74829,-73.99282,4.5
75 9th Ave,40.74194869,-74.00481408,4
293 7th Ave,40.74632537,-73.99393732,4
228 W 18th St,40.74149,-73.99937,4
331 10th Ave,40.75172,-74.0015899,4
216 7th Ave,40.743835,-73.996088,4
344 3rd Ave,40.74048,-73.9823,4.5
200 5th Ave,40.74195878,-73.98971666,4
265 W 20th St,40.74337973,-73.99942596,4
182 8th Ave,40.742839,-74.000275,4
243 W 14th St,40.73950993,-74.00160065,4.5
602 6th Ave,40.7395269,-73.9950504,4
367 3rd Ave,40.74103,-73.98132,4
89 Greenwich Ave,40.7373199,-74.00171,5
85 10th Ave,40.74303,-74.00779,3.5
119 7th Ave,40.74056759,-73.99807479,3.5
177 9th Ave,40.745044,-74.002863,4
227 10th Ave,40.74815,-74.00425,4
311 W 17th St,40.74196,-74.0015899,4.5
242 W 16th St,40.740624,-74.000648,4
228 W 10th St,40.733714,-74.005068,4.5
337 W 30th St,40.750534,-73.996757,5
8 W 18th St,40.738767,-73.992778,4
340 9th Ave,40.7504318,-73.9981307,4
26 St Marks Pl,40.72877,-73.98873,4.5
99 7th Ave S,40.733063,-74.0028772,4.5
174 2nd Ave,40.7303859,-73.9860613,4
435 W 15th St,40.7423643,-74.0062259,4
31 Cornelia St,40.73136,-74.00253,4.5
11 Abingdon Sq,40.7370922,-74.0051453,4
401 W 25th St,40.748123,-74.000569,4
140 W 30th St,40.74787541,-73.99166826,4
53 W 19th St,40.74029277,-73.99407098,4
7 Cornelia St,40.73165366,-74.00170224,4.5
267 W 17th St,40.74163627,-74.00073601,4.5
207 10th Ave,40.74731,-74.00467,4
184 8th Ave,40.742974,-73.999854,3.5
158 9th Ave,40.74434,-74.00268,4
129 E 27th St,40.74233,-73.98331,4
448 W 16th St,40.7428934,-74.0064163,4.5
327 2nd Ave,40.73542,-73.98293,4.5
263 W 19th St,40.74281,-73.99967,4
143 8th Ave,40.74192,-74.00136,4
17 Waverly Pl,40.73026447,-73.99437881,4
150 8th Ave,40.74193322,-74.00086366,4
4 W 22nd St,40.74093246,-73.99078369,4
154 7th Ave,40.74192,-73.99761,4
183 9th Ave,40.74540648,-74.00240267,4
160 W 25th St,40.7449948,-73.9941641,4
202 7th Ave,40.7432661,-73.9964326,3.5
180 10th Ave,40.74597,-74.00489,3.5
353 W 14th St,40.74108,-74.004628,4.5
105 Christopher St,40.73347473,-74.00501251,3.5
609 W 27th St,40.75158662,-74.00547796,4.5
362 W 23rd St,40.74615473,-74.00092343,4
32 E 21st St,40.73938,-73.98871,4
542 W 27th St,40.75072861,-74.00413513,4
225 Park Ave S,40.73715,-73.98789,4.5
361 W 17th St,40.7428523,-74.003598,4
210 10th Ave,40.74722,-74.00429,3.5
85 10th Ave,40.743052,-74.007872,4.5
254 10th Ave,40.7486687,-74.0031128,3.5
65 4th Ave,40.73092,-73.99015,4
61 Grove St,40.73333,-74.00331,4
140 7th Ave,40.73471,-74.00239,3.5
229 9th Ave,40.747413,-74.001052,3.5
232 W 14th St,40.739015,-74.001506,4
513 6th Ave,40.73699,-73.99744,4.5
166 9th Ave,40.7446831,-74.00239054,4
345 7th Ave,40.74805,-73.99241,3.5
456 Hudson St,40.7313524,-74.0065048,4
35 Carmine St,40.73023762,-74.00333995,5
41 W 14th St,40.73697,-73.99551,4.5
90 3rd Ave,40.732072,-73.988074,4
531 Hudson St,40.73425,-74.00639,4.5
3 Greenwich Ave,40.733826,-73.999852,4
15 W 21st St,40.7407551,-73.99148874,4
28 Cornelia St,40.73115,-74.00233,4
649 Washington St,40.73285,-74.00847,4
401 W 24th St,40.74743,-74.00124,3.5
435 W 31st St,40.7520762,-73.998731,4
198 8th Ave,40.74341334,-73.99962772,3.5
185 7th Ave,40.74262552,-73.99664819,4
37 W 17th St,40.73881,-73.99407,3.5
207 2nd Ave,40.73169,-73.985846,4
525 Hudson St,40.73405,-74.00642,4
542 W 27th St,40.7508871,-74.0041249,3.5
152 W 26th St,40.74564815,-73.99376146,3.5
42 E 20th St,40.738527,-73.988417,4.5
446 W 14th St,40.74169,-74.00752,4
345 Park Ave S,40.74171,-73.98503,4
132 7th Ave,40.74096168,-73.99799945,4
153 8th Ave,40.74209,-74.00104,3.5
21 E 16th St,40.73678,-73.9910699,4
351 E 12th St,40.7306252,-73.9846268,4
126 W 18th St,40.74016571,-73.99629974,4
420 Hudson St,40.73030766,-74.00680304,4
221 1st Ave,40.73092835,-73.9831027,5
110 Waverly Pl,40.732283,-73.999284,4
585 6th Ave,40.73928,-73.99605,4
50 Greenwich Ave,40.73571,-74.00044,5
302 Bleecker St,40.7325,-74.00386,4
246 W 4th St,40.73475,-74.00321,5
148 W 28th St,40.746735,-73.992618,4.5
35 Union Sq W,40.73684,-73.99069,4
35 W 19th St,40.7398849,-73.9931044,4
127 W 28th St,40.74679,-73.99172,3.5
196 8th Ave,40.74321365,-73.99967194,3.5
59 E 8th St,40.73108065,-73.99343709,5
25 W 8th St,40.7327654,-73.9975674,4
835 Washington St,40.74067903,-74.00731703,3
203 W 20th St,40.74246,-73.99729,5
170 W 4th St,40.731958,-74.0015486,4
240 W 14th St,40.7392469,-74.0016882,4
6 W 24th St,40.74262599,-73.99028636,4
75 9th Ave,40.74222,-74.00466,3.5
35 E 18th St,40.738085,-73.989472,4
201 Park Ave S,40.736544,-73.988442,4
353 W 14th St,40.740851,-74.004695,4
259 W 4th St,40.73539625,-74.00318882,4
159 W 26th St,40.7459087,-73.9937093,3.5
19 E 26th St,40.74310363,-73.98705385,4
333 Park Ave S,40.74116,-73.98545,4
171 W 23rd St,40.74412,-73.9953,4.5
462-466 2nd Ave,40.7398415,-73.9792862,4
149 1st Ave,40.72842,-73.98493,5
23 Lexington Ave,40.739848,-73.984254,4
316 8th Ave,40.74689097,-73.99707842,3.5
14 Christopher St,40.73382,-74.00042,4.5
73 Gansevoort St,40.73953988,-74.00780549,3.5
294 3rd Ave,40.73861788,-73.98342069,4.5
37 St Marks Pl,40.728833,-73.988094,4
503 W 28th St,40.751049,-74.0020523,4
64 W 10th St,40.73451638,-73.99833696,4
41 W 24th St,40.74324,-73.99123,3.5
355 W 16th St,40.74214144,-74.00357819,3.5
216 E 10th St,40.72927,-73.98585,4
455 Hudson St,40.7314099,-74.0070099,4.5
51 Grove St,40.7331,-74.00369,4
90 E 10th St,40.73078,-73.98975,4
775 Washington St,40.73772032,-74.00800207,4
167 1st Ave,40.72908,-73.98446,4.5
241 E 10th St,40.7289533,-73.9845,4
310 W 4th St,40.737266,-74.00399,4.5
240 9th Ave,40.74739,-74.000468,3.5
35 W 13th St,40.736218,-73.99597,4
260 W 29th St,40.7488744,-73.99546869,3.5
511 E 12th St,40.7289298,-73.980601,4
224 W 20th St,40.742571,-73.998391,4
21 9th Ave,40.740227,-74.006341,3
353 W 14th St,40.7408498,-74.0046958,4
900 Broadway,40.73889,-73.9897,4
150 W 10th St,40.734345,-74.0010957,4
330 8th Ave,40.7474966,-73.9967069,3.5
63 Cooper Sq,40.7291024,-73.9900618,4.5
140 W 13th St,40.7372,-73.99919,4
75 Washington Pl,40.73206403,-73.9996931,4.5
37 W 17th St,40.73885187,-73.99412364,4.5
201 1st Ave,40.730294,-73.9835395,4
601 W 26th St,40.751606,-74.00652,4
371 W 34th St,40.7533149,-73.9960898,4
75 Greenwich Ave,40.73667421,-74.00130105,4
212 E 10th St,40.72925,-73.98612,4
61 Lexington Ave,40.740829,-73.983474,4
42 Grove St,40.732704,-74.004317,4
334 8th Ave,40.7475857,-73.99673485,4
156 9th Ave,40.74423,-74.0026,3.5
182 2nd Ave,40.7307352,-73.9862681,3.5
621 Hudson St,40.73786019,-74.00580525,4
29 7th Ave S,40.73094712,-74.00411718,4.5
76 9th Ave,40.74168739,-74.00396978,4.5
637 Hudson St,40.73888,-74.00574,4
160 8th Ave,40.74202,-74.00046,3.5
44 Bedford St,40.7304,-74.00418,3.5
800 6th Ave,40.7457666,-73.99064025,4
90 Bedford St,40.73238083,-74.005301,4
15 Greenwich Ave,40.734352,-74.000082,4
679 Greenwich St,40.73304,-74.00734,4
91 7th Ave S,40.73285,-74.00303,2.5
118 Greenwich Ave,40.73847636,-74.0020936,4
320 W 36th St,40.75374,-73.99374,4
265 W 23rd St,40.74524,-73.99764,3.5
307 W 17th St,40.74198898,-74.00194582,4
188 Ave A,40.72893719,-73.98126749,4
599 6th Ave,40.73959,-73.99556,4.5
435 Hudson St,40.7306,-74.00698,4
53 Little W 12th St,40.74073,-74.00836,4.5
172 7th Ave,40.74246,-73.9970699,3.5
170 9th Ave,40.74482,-74.00206,4.5
44 W 17th St,40.73865,-73.99451,4.5
186 9th Ave,40.74542221,-74.00196701,3.5
261 8th Ave,40.74569,-73.99843,3
2 W 28th St,40.74475,-73.98772,4.5
430 3rd Ave,40.74323,-73.98033,4
107 E 14th St,40.73428642,-73.98944819,4.5
28 Greenwich Ave,40.735042,-74.00002,5
581 Hudson St,40.736412,-74.00616,4
229 E 9th St,40.72964859,-73.98788452,4
355 W 16th St,40.7421895,-74.0038627,3.5
107 W 17th St,40.73966599,-73.99582672,4
444 10th Ave,40.75499,-73.99843,4.5
64 Greenwich Ave,40.736125,-74.000607,4
346 E 21st St,40.73567609,-73.97996349,4
384 3rd Ave,40.74184,-73.9814,4
353 W 14th St,40.7408498,-74.0046958,4.5
257 7th Ave,40.7451099,-73.9947,3.5
75 9th Ave,40.7426137,-74.00576238,4
108 W 14th St,40.73772135,-73.99741485,4
50 W 22nd St,40.741818,-73.992538,4
31 W 17th St,40.738754,-73.993867,4
144 2nd Ave,40.72895,-73.98697,4
17 W 26th St,40.7442415,-73.98974587,4
14 E 34th St,40.747844,-73.983901,4
675 Hudson St,40.74043305,-74.00547534,3
88 9th Ave,40.74244,-74.00387,3.5
135 W 30th St,40.748199,-73.99121,3.5
31 8th Ave,40.73822,-74.00426,4
12 W 18th St,40.73891,-73.99298,4.5
49 W 20th St,40.74094,-73.9937,4.5
820 Washington St,40.739618,-74.008443,3.5
176 Perry St,40.73442,-74.00971,4
505-507 W 23rd St,40.748035,-74.004379,3.5
415 3rd Ave,40.7425771,-73.9800892,4
148 W 24th St,40.74435,-73.99444,3.5
128 Macdougal St,40.730022,-74.000152,4.5
235 W 12th St,40.7377405,-74.0021002,4
103 Greenwich Ave,40.73778,-74.00197,4.5
225 W 35th St,40.7522683,-73.9910861,4.5
127 E 27th St,40.7423054,-73.9832149,4.5
104 Lexington Ave,40.74232,-73.9830099,4
570 Hudson St,40.73569,-74.00581,3.5
181 W 4th St,40.732536,-74.001681,4
96 8th Ave,40.74014,-74.00189,3.5
38 8th Ave,40.7379511,-74.0039166,4
496 6th Ave,40.73624,-73.997261,4
136 W 28th St,40.74661,-73.9921,3.5
137 W 14th St,40.73832,-73.99836,4.5
325 Park Ave S,40.7408422,-73.9855104,4
100 W 23rd St,40.7428322,-73.9930115,4
132 E 39th St,40.74927088,-73.97708274,4
551 2nd Ave,40.742664,-73.977783,4.5
98 8th Ave,40.74019,-74.00187,3.5
171 1st Ave,40.72920638,-73.98448482,3.5
129 MacDougal St,40.73069,-74.00015,4
85 4th Ave,40.731505,-73.9899313,3.5
401 6th Ave,40.73348632,-73.9998929,3.5
236 9th Ave,40.74741035,-74.00059046,4
38-40 Carmine St,40.72999,-74.0032,5
621 9th Ave,40.759761,-73.992065,4
29 7th Ave S,40.73078655,-74.00413595,4
56 9th Ave,40.74121,-74.00477,3.5
409 W 15th St,40.7420723,-74.0056454,4.5
13 E 17th St,40.737661,-73.991113,4
24 5th Ave,40.73303676,-73.99602869,4
529 Hudson St,40.734196,-74.006519,4.5
110 W 40th St,40.753698,-73.985967,4
59 W 46th St,40.75734,-73.98113,4
33 E 20th St,40.73901,-73.98882,4
220 W 31st St,40.74940732,-73.99289707,4.5
358 3rd Ave,40.74097,-73.98202,4
501 W 51st St,40.76542897,-73.99141788,4
261 W 18th St,40.7422,-74.00032,4.5
137 E 13th St,40.73297,-73.98829,4
506 9th Ave,40.75603,-73.99398,4
280 Bleecker St,40.731734,-74.003463,4
7 E 36th St,40.74962,-73.98315,3.5
127 E 34th St,40.74675406,-73.98020007,4.5
348 7th Ave,40.74811168,-73.99291766,4
10 E 16th St,40.73692,-73.99194,4
23 St Marks Pl,40.72911,-73.98858,4
306 W 13th St,40.73913,-74.00363,4.5
12 E 12th St,40.734186,-73.993696,4.5
557 3rd Ave,40.747395,-73.97649,4
344 W 11th St,40.73545528,-74.00822084,4
356 W 44th St,40.75932693,-73.99131012,4
166 1st Ave,40.72881,-73.98403,4.5
43 E 19th St,40.73818,-73.98866,4
50 Commerce St,40.73160622,-74.00563235,4.5
9 E 17th St,40.73774,-73.99127,4
558 11th Ave,40.761082,-73.997872,4
180 9th Ave,40.7452272,-74.00201611,4.5
450 10th Ave,40.755311,-73.998389,4
11 E 31st St,40.74635,-73.98494,4
228 1st Ave,40.73107825,-73.9825163,4
302 W 37th St,40.75414,-73.99245,5
536 W 28th St,40.75141,-74.00352,4
35 W 20th St,40.74073029,-73.9928894,4
108 8th Ave,40.7406655,-74.00179468,3.5
16 W 22nd St,40.74129969,-73.99128933,4
235 W 35th St,40.7522492,-73.991222,3.5
168 Lexington Ave,40.74426,-73.9815799,4
353 W 14th St,40.74082603,-74.00471359,4
52 W 13th St,40.73624,-73.99658,4
169 9th Ave,40.7445631,-74.0030779,3.5
848 Washington St,40.741057,-74.008017,3.5
116 E 27th St,40.74228,-73.98375,3.5
15 E 17th St,40.73763,-73.99105,3.5
648 9th Ave,40.76052023,-73.990862,4
25 W 23rd St,40.7422142,-73.99044037,4
19 Greenwich Ave,40.7345,-74.00004,4
421 W 13th St,40.7409181,-74.0068885,4
289 Bleecker St,40.73216279,-74.00330259,4
160 7th Ave,40.742311,-73.997587,3.5
361 6th Ave,40.73232,-74.0008299,4
267 W 23rd St,40.74533391,-73.99783943,3
165 W 26th St,40.74595642,-73.99358368,4
19 W 24th St,40.7430619,-73.9903948,4.5
99 3rd Ave,40.7323372,-73.9880668,3.5
24 E 21st St,40.73946425,-73.98871332,4
4 Charles St,40.73513,-74.00065,4.5
143 4th Ave,40.733807,-73.989608,4.5
420 W 13th St,40.74062848,-74.00685944,3.5
373 Park Ave S,40.74220468,-73.98463021,3.5
470 W 23rd St,40.74750201,-74.00409071,3.5
263 W 19th St,40.74281,-73.99967,3.5
30 W 18th St,40.73902,-73.99358,4
38 E 19th St,40.73796998,-73.9892807,4
23 Commerce St,40.73174652,-74.00454938,4.5
350 3rd Ave,40.74067,-73.98218,4.5
41 E 20th St,40.73878,-73.98858,4
410 W 43rd St,40.7594098,-73.9929134,4
625 2nd Ave,40.74509,-73.97601,4
125 University Pl,40.73473,-73.9919199,4
765 Washington St,40.737398,-74.00796,4
114 8th Ave,40.74083711,-74.00147769,3
136 W 42nd St,40.75522,-73.98539,4
277 E 10th St,40.72829,-73.98271,4
124 W 25th St,40.7444458,-73.99307251,4
60 W 22nd St,40.74187,-73.993,4
21 E 7th St,40.72866,-73.98946,3.5
49 W 24th St,40.74337,-73.99153,4
47 8th Ave,40.73854466,-74.00400711,4.5
36 W 26th St,40.74418306,-73.99051303,4
347 1st Ave,40.73528,-73.98003,4
40 E 20th St,40.73846,-73.98861,4
325 E 34th St,40.7444599,-73.97472,4
180 7th Ave,40.74274,-73.99698,3.5
170 7th Ave,40.739284,-73.999569,4.5
425 W 15th St,40.74222666,-74.00607963,4
40 E 33rd St,40.746907,-73.98310639,4
13 E 12th St,40.73439903,-73.99341159,4
258 W 15th St,40.74004,-74.00167,3.5
271 W 23rd St,40.74532,-73.99782,3.5
464 6th Ave,40.73552051,-73.99796058,4
329 3rd Ave,40.739692,-73.982116,4
134 W 37th St,40.75247,-73.98845,4.5
120 E 28th St,40.74283,-73.98319,4.5
249 W 26th St,40.7471,-73.9963,3.5
113 Jane St,40.73823,-74.00931,3.5
240 W 35th St,40.752132,-73.991852,4
300 E 12th St,40.73081,-73.98568,4
455 W 34th St,40.75445073,-73.99846639,4.5
278 Bleecker St,40.73158,-74.00332,4
353 W 14th St,40.7408261,-74.0047136,4.5
220 W 13th St,40.7381973,-74.00144499,4.5
928 Broadway,40.7400486,-73.9893018,4
128 7th Ave,40.7410889,-73.998286,4
41 E 11th St,40.73316,-73.99273,4
547 9th Ave,40.75744,-73.99357,4.5
75 9th Ave,40.74246753,-74.00663249,4.5
848 Washington St,40.740829,-74.008071,3.5
36 W 28th St,40.745513,-73.989513,3.5
381 3rd Ave,40.74152,-73.98097,4
11 E 13th St,40.73507476,-73.99318117,4
329 W 51st St,40.76364,-73.98678,4
472 9th Ave,40.754764,-73.994903,3.5
400 W 23rd St,40.74647,-74.00167,3.5
212 Ave A,40.7298105,-73.9805949,4
122 W 26th St,40.745306,-73.992583,3
156 7th Ave,40.742,-73.99755,3.5
235 9th Ave,40.747566,-74.000927,3.5
2 Lexington Ave,40.738437,-73.985686,4
1 Perry St,40.73596,-74.00093,4.5
210 5th Ave,40.74336,-73.98873,3
38 W 26th St,40.74439,-73.99068,3.5
365 Park Ave S,40.74215,-73.98472,4
286 8th Ave,40.746183,-73.997642,4
30 W 24th St,40.7428563,-73.9911656,3.5
55 Irving Pl,40.735803,-73.98745142,4
260 Bleecker St,40.73113,-74.00306,4.5
154 W 13th St,40.737437,-73.999661,4
108 E 38th St,40.74921,-73.97883,4
14 E 23rd St,40.74073,-73.98839,4
611 Hudson St,40.73766873,-74.00585754,4
243 E 14th St,40.73277664,-73.98521423,4.5
523 3rd Ave,40.7462,-73.9774599,4.5
183 W 10th St,40.73437,-74.00272,3.5
310 2nd Ave,40.73483,-73.98282,4
21 W 8th St,40.73299,-73.99754,4.5
123 W 45th St,40.75740918,-73.98374088,3.5
113 University Pl,40.73438691,-73.99215398,3.5
29 W 36th St,40.75049,-73.98517,3.5
9 E 18th St,40.7382,-73.99083,3.5
701 9th Ave,40.76247,-73.9901,4
510 Hudson St,40.73343,-74.00607,4
456 9th Ave,40.754296,-73.995498,4
519 Hudson St,40.73384377,-74.00646109,3.5
2 Bank St,40.736995,-74.001609,3.5
287 3rd Ave,40.73825,-73.98321,4
323 3rd Ave,40.7395565,-73.9824123,4
1140 Broadway,40.74393,-73.9887,4
1 Penn Plz,40.75050866,-73.99350866,4
208 1st Ave,40.730251,-73.983001,4
5 Madison Ave,40.74133,-73.98747,4
171 E 23rd St,40.7392464,-73.9837875,4.5
117 Perry St,40.73513688,-74.00681698,3.5
179 3rd Ave,40.73492432,-73.98558807,4
163B W 29th St,40.74779116,-73.99239414,4
41 Carmine St,40.7302,-74.00368,4
50 Carmine St,40.73009782,-74.00311567,4
117 Perry St,40.73512,-74.00671,3.5
194 Ave A,40.7291,-73.98105,4
5 W 25th St,40.74341809,-73.98962918,4
33 E 7th St,40.728496,-73.9889284,4.5
70 W 36th St,40.75088428,-73.98549541,4
20 E 39th St,40.751888,-73.981211,4
12 W 21st St,40.7406099,-73.99159,4
186 Ave A,40.72886,-73.9813,4.5
19 W 52nd St,40.7604532,-73.9775139,4
35 E 21st St,40.739691,-73.988428,3.5
360 Park Ave S,40.74197106,-73.98521058,4
17 W 19th St,40.7396006,-73.9925876,4
293 3rd Ave,40.73845,-73.98321,4
570 8th Ave,40.75472,-73.99129,4.5
536 9th Ave,40.75686,-73.99356,4
84 E 10th St,40.73086166,-73.98994446,4
103 W 14th St,40.73789215,-73.99719238,3.5
460 W 34th St,40.75428,-73.99885,3
126 W 13th St,40.73709,-73.99863,4
178 Lexington Ave,40.7445,-73.98139,4
48 E 12th St,40.7334346,-73.9916923,4
108 Lexington Ave,40.742364,-73.982813,3.5
436 W 20th St,40.74514,-74.004531,5
263 E 10th St,40.72851737,-73.9832536,3.5
28 Carmine St,40.73012,-74.00275,4
800 9th Ave,40.765437,-73.987278,4
228 W 47th St,40.75950537,-73.98543793,4
34 E 20th St,40.73854,-73.9888,4
5 W 21st St,40.74073,-73.99104,4
81 Greenwich Ave,40.73702302,-74.00155443,3.5
11 Madison Ave,40.74169074,-73.98720749,4.5
656 6th Ave,40.7412157,-73.9938935,3.5
18 W 33rd St,40.7481499,-73.9865189,4
200 5th Ave,40.74197,-73.9895,4.5
23 W 32nd St,40.74788,-73.98665,3.5
968 6th Ave,40.750671,-73.986753,4
190 W 4th St,40.7324927,-74.0020135,4
515 3rd Ave,40.74598,-73.97753,4.5
314 W 39th St,40.75561,-73.99207,4
105 W 13th St,40.73726,-73.99876,3.5
1140 Broadway,40.743927,-73.9887,4
6 W 28th St,40.74478,-73.9881,4.5
528 9th Ave,40.75665,-73.99372,4
753 Washington St,40.73687,-74.00812,4
302 E 12th St,40.73061,-73.98554,3.5
221 E 23rd St,40.738616,-73.98184,4.5
73 7th Ave S,40.732337,-74.003303,4.5
119 MacDougal St,40.7302874,-74.0004383,4
30 E 20th St,40.7385919,-73.9888939,4
150 E 14th St,40.733286,-73.987486,3.5
19 W 46th St,40.75651971,-73.98000183,4
641 Hudson St,40.73903,-74.00581,4.5
62 Charles St,40.73487259,-74.00297083,3.5
378 Park Ave S,40.7427534,-73.9847308,4
113 Macdougal St,40.7300048,-74.00060738,4
321 E 14th St,40.73211246,-73.98390568,4
18 W 23rd St,40.74171586,-73.99036592,4
177 1st Ave,40.72937,-73.98424,4
168 1st Ave,40.72892,-73.98411,4
325 8th Ave,40.74747635,-73.99715517,3.5
144 9th Ave,40.74381,-74.00295,3.5
166 W 4th St,40.73194885,-74.00154114,4
176 2nd Ave,40.73041,-73.98595,4
1065 6th Ave,40.75403,-73.98539,4
230 E 9th St,40.72947,-73.98813,4
161 8th Ave,40.74247,-74.0009,3.5
92 7th Ave S,40.7329247,-74.0033952,3.5
80 7th Ave,40.7395,-73.99922,4.5
637 2nd Ave,40.745373,-73.975807,4
550 3rd Ave,40.74744,-73.97728,4
9 E 37th St,40.75017548,-73.98219299,4
650 10th Ave,40.76193,-73.99347,3.5
29 E 33rd St,40.74706,-73.98311,4.5
247 W 30th St,40.749403,-73.994049,3.5
276 5th Ave,40.74587735,-73.98666522,4
121 W 19th St,40.74081,-73.99509,4
264 W 23rd St,40.744938,-73.9982384,3.5
