Rue Sesto Fiorentino,residential,48.8633801,2.4168425
Rue Gutenberg,residential,48.8435277,2.2806782
Avenue du Général de Gaulle,tertiary,48.8630501,2.4164179
Rue de Prague,residential,48.8490555,2.3759616
Rue Jouye Rouve,residential,48.8719072,2.3826797
Rue Jouye Rouve,residential,48.8720255,2.3831988
n/a,secondary,48.8899028,2.2384046
Rue Horace Vernet,residential,48.8261155,2.2737546
Avenue Philippe Auguste,secondary,48.8579870,2.3899471
Boulevard de Charonne,primary,48.8583367,2.3896567
Quai de l'Horloge,residential,48.8569202,2.3434614
Rue Paul-Adolphe Souriau,residential,48.8351092,2.2481705
Place Monseigneur Loutil,residential,48.8840665,2.3047621
Rue de Chézy,residential,48.8850674,2.2677322
Rue Didot,tertiary,48.8279964,2.3154935
n/a,primary_link,48.8920942,2.2459201
Rue des Tanneries,residential,48.8338647,2.3457564
Rue Velpeau,residential,48.8517125,2.3248052
Passage de l'Atlas,residential,48.8753852,2.3764198
Villa Fallet,residential,48.9024428,2.2786200
Avenue du Général Leclerc,primary,48.8314291,2.2367335
Quai Maréchal Joffre,primary,48.8998280,2.2727061
Rue de la Fontaine du But,residential,48.8910795,2.3395636
Rue Keufer,residential,48.8207281,2.3557426
Place Constantin Pecqueur,residential,48.8896131,2.3384876
Rue Émile Deschanel,residential,48.9000041,2.2403082
Rue Paul-Louis Courier,residential,48.8564094,2.3240957
Quai André Citroën,residential,48.8461462,2.2780662
n/a,residential,48.9004251,2.2381790
n/a,residential,48.9005195,2.2381421
Rue de Varenne,tertiary,48.8549506,2.3199504
Boulevard de Clichy,primary,48.8819055,2.3396650
Quai de Jemmapes,tertiary,48.8689467,2.3675282
Boulevard de Rochechouart,primary,48.8821680,2.3396406
Rue Saint-Benoît,residential,48.8546642,2.3329270
Rue de la Planche,residential,48.8526700,2.3250980
Rue de la Fontaine du But,residential,48.8902556,2.3389940
Allée Louis-Nicolas Mabille,residential,48.8467130,2.4534428
Rue Saint-Charles,residential,48.8428502,2.2822378
Rue des Bergers,residential,48.8431874,2.2813771
Rue Léontine,residential,48.8442052,2.2792769
Rue Auguste Vitu,residential,48.8448156,2.2780334
Boulevard Saint-Germain,primary,48.8529020,2.3369916
Route de Montreuil,secondary,48.8735767,2.4469561
n/a,secondary,48.8731747,2.4467702
Avenue Pierre Grenier,secondary,48.8342253,2.2545500
Boulevard MacDonald,primary,48.8975066,2.3894048
Boulevard MacDonald,primary,48.8988746,2.3832761
Boulevard MacDonald,primary,48.8987288,2.3835538
Avenue de la Porte de la Villette,primary,48.8981910,2.3860098
Boulevard MacDonald,primary,48.8981766,2.3862564
Boulevard MacDonald,primary,48.8983885,2.3856155
Rue du Maréchal Leclerc,tertiary,48.8169210,2.4549259
Boulevard de Magenta,primary,48.8718412,2.3600509
Boulevard Jourdan,primary,48.8196343,2.3431015
Rue Ledru-Rollin,residential,48.8707895,2.2294742
Boulevard de la Villette,primary,48.8842522,2.3646089
Rue de la Chine,residential,48.8674762,2.3988542
Cours la Reine,primary_link,48.8649583,2.3183749
Place du Maquis du Vercors,secondary,48.8781518,2.4093084
Avenue du Général Leclerc,primary,48.8319241,2.2381924
Boulevard Murat,primary,48.8471879,2.2584684
Quai Jean Compagnon,primary_link,48.8189435,2.3992380
Rue Darwin,residential,48.8900665,2.3402819
Rue Didot,tertiary,48.8268672,2.3138134
Rue de l'Aisne,residential,48.8906402,2.3822345
Rue Dareau,residential,48.8299058,2.3341749
Avenue Pierre Grenier,secondary,48.8294202,2.2512051
Passage du Buisson Saint-Louis,residential,48.8720472,2.3728564
Place de la Porte d'Auteuil,secondary,48.8479137,2.2589323
Rue Édouard Vaillant,residential,48.8945254,2.2903308
Avenue Fayolle,residential,48.8449766,2.4465003
Rue de l'Agent Bailly,residential,48.8785709,2.3412372
Rue de l'Agent Bailly,residential,48.8783080,2.3427162
Boulevard Raspail,primary,48.8419560,2.3296979
n/a,primary,48.8869269,2.2479034
Rue Mallet-Stevens,residential,48.8549600,2.2657307
Passage du Buisson Saint-Louis,residential,48.8722939,2.3725678
Rue Henry Farman,residential,48.8330728,2.2699509
Quai de Bercy,secondary,48.8224475,2.3975780
Avenue de la Liberté,secondary,48.8233886,2.4041521
Boulevard Gambetta,primary,48.8275620,2.2761820
Quai de Valmy,tertiary,48.8718378,2.3645709
Rue Hégésippe Moreau,residential,48.8874584,2.3270882
Avenue du Général Leclerc,primary,48.8323430,2.2395044
Boulevard Gambetta,primary,48.8273420,2.2778286
Rue Henri Mayer,residential,48.8281597,2.2765890
Rue Bisson,residential,48.8710015,2.3821176
Rue Henri Mayer,residential,48.8279781,2.2760859
Rue Julien Lacroix,residential,48.8714398,2.3829482
Rue de Chézy,residential,48.8871126,2.2702104
Rue de Chézy,residential,48.8882172,2.2715711
Boulevard Bineau,primary,48.8893757,2.2729532
Avenue de Verdun,residential,48.8219730,2.2938104
Rue Jean Bleuzen,secondary,48.8245275,2.2989605
Rue Jean Bleuzen,secondary,48.8247889,2.2995786
Rue Louis Vicat,tertiary,48.8254397,2.3004676
Boulevard Mortier,primary,48.8770052,2.4066398
Rue de Belleville,secondary,48.8770596,2.4061760
Boulevard d'Algérie,primary,48.8786339,2.4017910
Boulevard Sérurier,primary,48.8788740,2.4018693
Rue de la Marne,residential,48.8893465,2.3836921
Boulevard Saint-Martin,primary,48.8681406,2.3611480
Rue de Billancourt,residential,48.8349442,2.2371031
Rue de la Rochefoucauld,residential,48.8461032,2.2410921
Rue Armand Carrel,residential,48.8830940,2.3714466
n/a,primary_link,48.8871925,2.2416495
n/a,residential,48.8807498,2.4244412
Rue Larmeroux,secondary,48.8179332,2.2839913
Rue de Châtillon,residential,48.8153293,2.2825578
n/a,residential,48.9034025,2.4468196
Rue de la Bergére,residential,48.9033547,2.4469659
Allée Bayard,residential,48.9011148,2.4678201
Rue Réaumur,secondary,48.8669030,2.3494727
Rue Pasquier,tertiary,48.8710378,2.3229660
Avenue du Général Leclerc,primary,48.8326381,2.2405119
Boulevard Victor,primary,48.8344462,2.2840518
Rue de Tourtille,residential,48.8703196,2.3818133
Boulevard Saint-Jacques,primary,48.8320661,2.3395492
Place de la Madeleine,secondary,48.8692527,2.3243787
Rue Saint-Charles,residential,48.8412412,2.2808442
Rue Gutenberg,residential,48.8418683,2.2791360
Villa Georges Blancheteau,residential,48.9029730,2.4658378
Rue Balard,tertiary,48.8424273,2.2776134
Avenue de l'Hippodrome,secondary,48.8582744,2.2556226
Rue Damesme,residential,48.8215055,2.3552847
Impasse de l'École,residential,48.8784500,2.3418712
Rue Bernard Palissy,residential,48.8827505,2.2280215
Cité Fénelon,residential,48.8789346,2.3417717
Rue du Général Chanzy,residential,48.8266298,2.4033491
Rue de l'Oise,residential,48.8900473,2.3822139
Rue Poussin,tertiary,48.8489346,2.2658112
Rue de Prague,residential,48.8503752,2.3757674
Avenue Jean Moulin,secondary,48.8256001,2.3216762
Rue Bouret,residential,48.8805080,2.3765788
Rue du Chevaleret,residential,48.8326354,2.3709935
Rue du Chevaleret,residential,48.8330481,2.3701131
Rue du Chevaleret,residential,48.8332783,2.3696580
Rue Baudoin,residential,48.8326046,2.3684351
Rue Baudoin,residential,48.8321959,2.3689497
Rue Zadkine,residential,48.8315732,2.3697247
Rue Louise Weiss,residential,48.8335609,2.3703537
Rue du Ranelagh,residential,48.8531091,2.2796815
Rue de la Tombe Issoire,residential,48.8320722,2.3353466
Rue Lucien Sampaix,residential,48.8730476,2.3613826
Avenue du Parc Saint-James,residential,48.8815249,2.2589983
Rue Nanteuil,residential,48.8351503,2.3077904
Place de la Concorde,secondary,48.8663868,2.3233956
Villa des Lions,residential,48.8848336,2.3999639
Avenue de la Pépinière,residential,48.8445029,2.4508133
Avenue du Roule,residential,48.8817553,2.2806741
Avenue du Président Wilson,secondary,48.8629589,2.2878763
Rue Dulong,residential,48.8837367,2.3178375
Rue Legendre,residential,48.8834508,2.3130454
Rue Legendre,residential,48.8840490,2.3140658
Rue de Tocqueville,residential,48.8850191,2.3107031
Rue Cardinet,residential,48.8851263,2.3108892
Rue de Paris,primary,48.8274263,2.4044948
Rue des Sept Arpents,residential,48.8895457,2.3989594
Avenue Winston Churchill,residential,48.8259740,2.4025317
Rue de Brément,secondary,48.8881512,2.4587943
Rue de la Dhuys,residential,48.8780791,2.4649027
