South Pinta Avenue,32.1321960,-110.9857399,residential,175376043,
South Pinta Avenue,32.1283505,-110.9860403,residential,175376054,
South Oahu Avenue,32.1241857,-110.9855940,residential,175376060,
East Scarlett Street,32.2183953,-110.8730318,residential,175113926,
West Hawaii Drive,32.1534573,-110.9852930,residential,175376071,
East 13th Street,32.2190923,-110.8730542,residential,175113930,
East Cooper Street,32.2198287,-110.8730492,residential,175113932,
East 12th Street,32.2205736,-110.8730234,residential,175113934,
East Broadway Boulevard,32.2215034,-110.8731114,secondary,175113936,
West Melridge Street,32.1495292,-110.9856433,residential,175376083,
West Irvington Road,32.1592993,-111.0113614,secondary,2500855517,
South Mission Road,32.1592956,-111.0070616,secondary,2500855518,
West Irvington Road,32.1593100,-111.0052450,secondary,2500855519,
West Sunrock Lane,32.2615639,-111.0546126,residential,175376102,
West Sunrock Lane,32.2615835,-111.0577360,residential,175376107,
South Melpomene Road,32.1821313,-110.7558429,residential,175376117,
South Saguaro Shadows Drive,32.1839577,-110.7421700,residential,175376157,
South Old Spanish Trail,32.1816428,-110.7380365,secondary,175376173,
North la Cholla Boulevard,32.3052834,-111.0119428,secondary,365362784,
South Houghton Road,32.1825791,-110.7726921,secondary,175376191,
South Avenida Los Reyes,32.1814080,-110.7634864,residential,175376194,
North Columbus Boulevard,32.2484396,-110.9012370,tertiary,175376210,
North Ralph Avenue,32.2484360,-110.8983409,residential,175376213,
North Palo Verde Boulevard,32.2487939,-110.9183047,residential,175376217,
North Richey Boulevard,32.2488095,-110.9161878,residential,175376219,
East Speedway Boulevard,32.2361337,-110.9285774,secondary,4308076386,
North Swan Road,32.2488072,-110.8926762,secondary,175376228,
North Mountain View Avenue,32.2488288,-110.8905682,residential,175376231,
North Arcadia Avenue,32.2488349,-110.8884171,residential,175376233,
North Norton Avenue,32.2485708,-110.9366404,residential,175376237,
North Tucson Boulevard,32.2485889,-110.9353757,tertiary,175376241,
North Forgeus Avenue,32.2486103,-110.9332531,residential,175376246,
North Margaret Avenue,32.2486274,-110.9289907,residential,175376248,
North Country Club Road,32.2486318,-110.9268546,secondary,175376250,
South Calle de Madrid,32.2190874,-110.9023831,residential,175462038,
North Hampton Street,32.2485483,-110.9591402,residential,175376262,
North Park Avenue,32.2488295,-110.9568645,tertiary,175376264,
North Fremont Avenue,32.2488373,-110.9553782,residential,175376267,
North Santa Rita Avenue,32.2488451,-110.9538873,residential,175376270,
North Mountain Avenue,32.2488535,-110.9525333,tertiary,175376276,
North Cherry Avenue,32.2488775,-110.9483447,residential,175376280,
North Warren Avenue,32.2488894,-110.9468597,residential,175376283,
East Edison Street,32.2485754,-110.9414345,residential,175376286,
North Wilson Avenue,32.2483449,-110.9385622,residential,175376288,
North Norton Avenue,32.2483595,-110.9366383,residential,175376292,
North Tanque Verde Loop Road,32.2486697,-110.7556015,tertiary,175376304,
North Edison Court,32.2486433,-110.7524495,residential,175376308,
n/a,32.2486461,-110.7487519,residential,175376309,
North Topaz Avenue,32.2490420,-110.8628944,residential,175376311,
North Hayden Avenue,32.2490482,-110.8202421,residential,175376316,
East Hampton Place,32.2484533,-110.8319043,residential,175376324,
North Camino Pio Decimo,32.2484816,-110.8302599,residential,175376328,
East Tanque Verde Lane,32.2483782,-110.8272073,residential,175376330,
North Nelson Avenue,32.2483303,-110.8258402,residential,175376332,
North Edison Terrace,32.2487908,-110.9231407,residential,175376339,
North Northway Avenue,32.2488058,-110.9220738,residential,175376341,
North Rita Avenue,32.2488215,-110.9210654,residential,175376345,
North Camino Esplendora,32.2986425,-110.8884861,residential,175349034,
East North Street,32.2497105,-110.8687534,residential,175376354,
North Sahuara Avenue,32.2489528,-110.8666681,residential,175376358,
North Palo Santo Drive,32.2527155,-111.0183038,residential,175199913,
North Dodge Boulevard,32.2488247,-110.9140288,tertiary,175376384,
North Elaine Boulevard,32.2488216,-110.9113925,residential,175376386,
North Craycroft Road,32.2492640,-110.8754036,secondary,175376392,
North Leonora Avenue,32.2487798,-110.8721204,residential,175376396,
North 2nd Avenue,32.2487810,-110.9618182,residential,175376417,
North 1st Avenue,32.2487862,-110.9610486,residential,175376420,
South Sahuara Avenue,32.2021725,-110.8665049,residential,175376443,
South Wilmot Road,32.2022179,-110.8580701,secondary,175376447,
South Prudence Road,32.2028378,-110.8324991,residential,175376455,
South Logan Drive,32.2028227,-110.8293399,residential,175376459,
South Aida Avenue,32.2007278,-110.7971987,residential,175376482,
Berthed Place,32.2003670,-110.7942102,residential,175376485,
South Alvernon Way,32.2028293,-110.9096389,secondary,175376495,
North Orchard Place,32.2679352,-110.8989816,residential,1714686064,
n/a,32.2211478,-110.8686019,tertiary_link,175114357,
South Montezuma Avenue,32.2021092,-110.9082550,residential,175376503,
South Irving Avenue,32.2018545,-110.9047096,residential,175376504,
South Beverly Avenue,32.2016990,-110.8794053,residential,175376512,
South Stern Avenue,32.2015424,-110.8782997,residential,175376514,
East Park Place Drive,32.2181119,-110.8623616,tertiary,175114372,
South Treat Avenue,32.2029132,-110.9303106,residential,175376518,
South Winmore Avenue,32.2029205,-110.9279122,residential,175376520,
South Country Club Road,32.2028553,-110.9266823,secondary,175376522,
South Randolph Parkway,32.2028841,-110.9223452,residential,175376524,
South Jones Boulevard,32.2029145,-110.9202477,residential,175376528,
South Palo Verde Avenue,32.2029539,-110.9179536,tertiary,175376532,
South Chrysler Avenue,32.2029939,-110.9149353,residential,175376535,
East 28th Street,32.2027956,-110.9129256,residential,175376541,
South Avenida Carolina,32.2017403,-110.8887011,residential,175376551,
South Arcadia Avenue,32.2017504,-110.8877972,residential,175376555,
South Mountain Avenue,32.2019601,-110.9521216,residential,175376566,
South Curtis Avenue,32.2019665,-110.9510003,residential,175376568,
East 27th Street,32.2019865,-110.9479573,residential,175376572,
South 5th Avenue,32.2016219,-110.9669254,residential,175376586,
South 4th Avenue,32.2016309,-110.9654094,tertiary,175376591,
South 3rd Avenue,32.2016402,-110.9638450,residential,175376594,
South Pebble Beach Avenue,32.2003806,-110.8054594,residential,175376603,
South Olympic Club Drive,32.2003706,-110.8039362,residential,175376609,
South Santa Rita Avenue,32.2017105,-110.9530604,residential,175376624,
South Mountain Avenue,32.2017150,-110.9521162,residential,175376627,
South Irving Avenue,32.2021882,-110.9045835,residential,175376636,
South Fairoaks Avenue,32.2021832,-110.9019212,residential,175376638,
South Rosemont Avenue,32.2015147,-110.8837408,residential,175376644,
South Magnolia Avenue,32.2015038,-110.8827897,residential,175376645,
South Cloverland Avenue,32.2014794,-110.8803806,residential,175376646,
South Venice Avenue,32.2021036,-110.8946166,residential,175376652,
South 2nd Avenue,32.2016427,-110.9623203,residential,175376659,
West River Road,32.2972828,-110.9984092,secondary,175376676,
North Maguire Avenue,32.2442988,-110.8196219,residential,175376684,
North Flint Ridge Drive,32.2442879,-110.8190824,residential,175376688,
North Sandstone Ridge Drive,32.2442715,-110.8179432,residential,175376690,
South 6th Avenue,32.1231377,-110.9678506,residential,175376698,
East Chalkstone Drive,32.2327741,-110.7601201,residential,175376734,
West Veterans Place,32.1814545,-111.0020968,residential,175339114,
North Via Latigo,32.3088222,-111.0060022,residential,175114704,
North Via Latigo,32.3097581,-111.0052352,residential,175114708,
n/a,32.3100607,-111.0045567,residential,175114714,
South Houghton Road,32.1017650,-110.7727186,secondary,5950671334,
n/a,32.1025766,-110.7741570,tertiary_link,5950671348,
East Katchina Court,32.2569770,-110.8428725,residential,175376915,
n/a,32.3101427,-111.0045152,residential,175114787,
South Via Bombachas,32.1209147,-110.8495790,residential,5952853766,
n/a,32.2288902,-110.9993967,secondary_link,6031673905,
n/a,32.2292345,-110.9993378,secondary_link,6031673909,
North Via Zurburan,32.2919259,-110.8507747,residential,2491434121,
West San Juan Trail,32.1995272,-111.0060648,residential,175376972,
n/a,32.1619502,-110.7516424,residential,175114829,
West San Juan Trail,32.1995285,-111.0070625,residential,175376985,
North Fernhill Circle,32.2822791,-110.8167086,residential,175376993,
North Fernhill Circle,32.2806229,-110.8182672,residential,175377008,
East Yavapai Road,32.2695750,-110.9700545,residential,175377020,
North Estrella Avenue,32.2530857,-110.9697896,residential,175377040,
North Estrella Avenue,32.2539966,-110.9697964,residential,175377041,
West Clearwater Drive,32.2168152,-110.9867242,residential,175465894,
North Estrella Avenue,32.2558010,-110.9697906,residential,175377044,
East Glenn Street,32.2576187,-110.9698231,tertiary,175377048,
North Estrella Avenue,32.2594368,-110.9698466,residential,175377050,
North Estrella Avenue,32.2612555,-110.9698622,residential,175377053,
North Estrella Avenue,32.2630761,-110.9698764,residential,175377056,
East Fort Lowell Road,32.2647778,-110.9698938,secondary,175377060,
Kentucky Loop,32.1988071,-110.8179328,residential,1717308080,
West Santiago Drive,32.2327099,-111.0050410,residential,175377081,
East Old Spanish Trail,32.2016351,-110.7806699,secondary,175377090,
South Vozack Lane,32.2160592,-110.7854895,tertiary,175377115,
South Lauder Street,32.1092815,-110.7923193,residential,175377145,
South Kilbrennan Way,32.1097834,-110.7913751,residential,175377147,
