name,latitude,longitude,type,node_id
1st Ave & 50th St,40.7538793,-73.9661559,intersection,884
1st Ave & 51st St,40.754499,-73.9656921,intersection,885
1st Ave & 52nd St,40.7551426,-73.9652308,intersection,886
1st Ave & 53rd St,40.7557545,-73.9647894,intersection,887
1st Ave & 54th St,40.7563957,-73.9643439,intersection,888
1st Ave & 55th St,40.7570131,-73.963871,intersection,889
1st Ave & 56th St,40.7576475,-73.963415,intersection,890
1st Ave & 57th St,40.758314,-73.9629331,intersection,891
1st Ave & 58th St,40.758978,-73.9624468,intersection,892
1st Ave & 59th St,40.7596197,-73.9619668,intersection,893
1st Ave & 60th St,40.7602427,-73.9615112,intersection,894
1st Ave & 61st St,40.7608662,-73.9610606,intersection,895
1st Ave & 62nd St,40.7614857,-73.9606064,intersection,896
1st Ave & 63rd St,40.7621199,-73.960128,intersection,897
1st Ave & 64th St,40.76274,-73.9596843,intersection,898
1st Ave & 65th St,40.763368,-73.95924,intersection,899
1st Ave & 66th St,40.7639932,-73.9587835,intersection,900
1st Ave & 67th St,40.764625,-73.9583262,intersection,901
1st Ave & 68th St,40.7652381,-73.9578692,intersection,902
1st Ave & 69th St,40.765874,-73.9573957,intersection,903
1st Ave & 70th St,40.7664912,-73.9569688,intersection,904
1st Ave & 71st St,40.767119,-73.9564907,intersection,905
1st Ave & 72nd St,40.7678011,-73.9559983,intersection,906
1st Ave & 73rd St,40.768483,-73.9555119,intersection,907
1st Ave & 74th St,40.7691234,-73.9550456,intersection,908
1st Ave & 75th St,40.7697512,-73.9545874,intersection,909
1st Ave & 76th St,40.7703907,-73.9541148,intersection,910
1st Ave & 77th St,40.771021,-73.953641,intersection,911
1st Ave & 78th St,40.771659,-73.9531798,intersection,912
1st Ave & 79th St,40.7723733,-73.95266,intersection,913
1st Ave & 80th St,40.7730173,-73.9521792,intersection,914
1st Ave & 81st St,40.77366,-73.9517243,intersection,915
1st Ave & 82nd St,40.7742982,-73.9512624,intersection,916
1st Ave & 83rd St,40.774927,-73.9507894,intersection,917
1st Ave & 84th St,40.7755575,-73.9503358,intersection,918
1st Ave & 85th St,40.7761874,-73.949852,intersection,919
1st Ave & 86th St,40.776876,-73.9493739,intersection,920
1st Ave & 87th St,40.7775561,-73.9488846,intersection,921
1st Ave & 88th St,40.7781848,-73.9484201,intersection,922
1st Ave & 89th St,40.7788147,-73.9479724,intersection,923
1st Ave & 90th St,40.7794356,-73.9475019,intersection,924
1st Ave & 91st St,40.7800695,-73.9470265,intersection,925
1st Ave & 92nd St,40.7807062,-73.9465848,intersection,926
1st Ave & 93rd St,40.7813284,-73.9461261,intersection,927
1st Ave & 94th St,40.7819324,-73.9456739,intersection,928
1st Ave & 95th St,40.7825734,-73.9452128,intersection,929
1st Ave & 96th St,40.7832132,-73.9447555,intersection,930
1st Ave & 97th St,40.7839524,-73.9442217,intersection,931
1st Ave & 99th St,40.7851691,-73.9433181,intersection,932
1st St & E Houston St,40.7229826,-73.9885359,intersection,933
1st St & 2nd Ave,40.7242997,-73.9908286,intersection,934
1st St & Bowery,40.724887,-73.99227,intersection,935
20th St & Ave C,40.7328049,-73.9745174,intersection,936
20th St & 2nd Ave,40.7360128,-73.9822792,intersection,937
20th St & 3rd Ave,40.736971,-73.9845136,intersection,938
20th St & Park Ave S,40.7382982,-73.9876735,intersection,939
20th St & Irving Pl,40.7376421,-73.9861125,intersection,940
20th St & Park Ave S,40.7382982,-73.9876735,intersection,939
20th St & Broadway,40.7391775,-73.9897564,intersection,941
20th St & 5th Ave,40.7396799,-73.9909531,intersection,942
20th St & 6th Ave,40.7410338,-73.9941718,intersection,943
20th St & 7th Ave,40.7422317,-73.9970149,intersection,944
20th St & 8th Ave,40.7434215,-73.9998422,intersection,945
20th St & 9th Ave,40.7446392,-74.0027306,intersection,946
21st St & 2nd Ave,40.7366022,-73.9818561,intersection,947
21st St & 3rd Ave,40.7375471,-73.9840845,intersection,948
21st St & Lexington Ave,40.7382169,-73.9856803,intersection,949
21st St & Park Ave S,40.7388856,-73.987258,intersection,950
21st St & Broadway,40.7398518,-73.9896092,intersection,951
21st St & 5th Ave,40.7402522,-73.9905273,intersection,952
21st St & 6th Ave,40.7416224,-73.99375,intersection,953
21st St & 7th Ave,40.7428131,-73.9965997,intersection,954
21st St & 8th Ave,40.744009,-73.999422,intersection,955
21st St & 9th Ave,40.7452271,-74.0023036,intersection,956
22nd St & 2nd Ave,40.7372309,-73.9814051,intersection,957
22nd St & 3rd Ave,40.7381787,-73.9836482,intersection,958
22nd St & Lexington Ave,40.7388514,-73.9852256,intersection,959
22nd St & Park Ave S,40.7394999,-73.9868014,intersection,960
22nd St & Broadway,40.7405912,-73.9893899,intersection,961
22nd St & 5th Ave,40.7408915,-73.9900746,intersection,962
22nd St & 6th Ave,40.7422326,-73.9932831,intersection,963
22nd St & 7th Ave,40.7434433,-73.9961507,intersection,964
22nd St & 8th Ave,40.7446311,-73.9989763,intersection,965
22nd St & 9th Ave,40.7458471,-74.0018474,intersection,966
23rd St & Ave C,40.7353068,-73.9751294,intersection,967
23rd St & 2nd Ave,40.7378954,-73.9809182,intersection,968
23rd St & 3rd Ave,40.7388336,-73.9831565,intersection,969
23rd St & Lexington Ave,40.7395051,-73.9847401,intersection,970
23rd St & Park Ave S,40.7402137,-73.9864169,intersection,971
23rd St & Madison Ave,40.7408761,-73.9879814,intersection,972
23rd St & Broadway,40.7413722,-73.9891333,intersection,973
23rd St & 5th Ave,40.7415708,-73.9895773,intersection,974
23rd St & 6th Ave,40.742903,-73.9927978,intersection,975
23rd St & 7th Ave,40.7441027,-73.9956435,intersection,976
23rd St & 8th Ave,40.7452994,-73.9984832,intersection,977
23rd St & 9th Ave,40.7465137,-74.0013655,intersection,978
24th St & 2nd Ave,40.7385641,-73.9804459,intersection,979
24th St & 3rd Ave,40.7394962,-73.982669,intersection,980
24th St & Lexington Ave,40.7401675,-73.9842581,intersection,981
24th St & Park Ave S,40.740879,-73.9859297,intersection,982
24th St & Madison Ave,40.7415346,-73.9874939,intersection,983
24th St & 5th Ave,40.7422051,-73.9890986,intersection,984
24th St & 6th Ave,40.7435581,-73.9923115,intersection,985
24th St & 7th Ave,40.7447655,-73.9951703,intersection,986
24th St & 8th Ave,40.745952,-73.998009,intersection,987
24th St & 9th Ave,40.74717,-74.0008625,intersection,988
25th St & 2nd Ave,40.7391865,-73.9799897,intersection,989
25th St & 3rd Ave,40.7401168,-73.9822027,intersection,990
25th St & Lexington Ave,40.7408012,-73.9838175,intersection,991
25th St & Park Ave S,40.7414922,-73.9854799,intersection,992
25th St & Madison Ave,40.7421612,-73.9870435,intersection,993
25th St & 5th Ave,40.7428275,-73.9886426,intersection,994
25th St & Broadway,40.7430478,-73.9891688,intersection,995
25th St & 6th Ave,40.7441821,-73.9918575,intersection,996
25th St & 7th Ave,40.7453898,-73.9947094,intersection,997
25th St & 8th Ave,40.746581,-73.997552,intersection,998
25th St & 9th Ave,40.7477802,-74.0004341,intersection,999
25th St & 9th Ave,40.7477802,-74.0004341,intersection,999
26th St & 2nd Ave,40.7397923,-73.9795422,intersection,1000
26th St & 3rd Ave,40.7407369,-73.9817546,intersection,1001
26th St & Lexington Ave,40.7414154,-73.9833667,intersection,1002
26th St & Park Ave S,40.7421166,-73.9850392,intersection,1003
26th St & Madison Ave,40.7427782,-73.9865915,intersection,1004
26th St & 5th Ave,40.743458,-73.9881992,intersection,1005
26th St & Broadway,40.7437921,-73.989018,intersection,1006
26th St & 6th Ave,40.7447955,-73.9914219,intersection,1007
26th St & 7th Ave,40.7459988,-73.9942772,intersection,1008
26th St & 8th Ave,40.7472041,-73.9970975,intersection,1009
26th St & 9th Ave,40.7484192,-73.9999939,intersection,1010
27th St & 2nd Ave,40.7404238,-73.9790846,intersection,1011
27th St & 3rd Ave,40.7413335,-73.9813051,intersection,1012
27th St & Lexington Ave,40.7420182,-73.9829222,intersection,1013
27th St & Park Ave S,40.7426685,-73.9844854,intersection,1014
27th St & Madison Ave,40.7433809,-73.9861572,intersection,1015
27th St & 5th Ave,40.7440656,-73.987754,intersection,1016
27th St & Broadway,40.7445271,-73.9888729,intersection,1017
27th St & 6th Ave,40.745418,-73.9909623,intersection,1018
27th St & 7th Ave,40.7466232,-73.9938171,intersection,1019
27th St & 8th Ave,40.7478166,-73.9966529,intersection,1020
28th St & 2nd Ave,40.74104,-73.9786526,intersection,1021
28th St & 3rd Ave,40.7419747,-73.9808689,intersection,1022
28th St & Lexington Ave,40.7426414,-73.9824624,intersection,1023
28th St & Park Ave S,40.7433035,-73.984029,intersection,1024
28th St & Madison Ave,40.7440111,-73.9856917,intersection,1025
28th St & 5th Ave,40.7446868,-73.9873046,intersection,1026
28th St & Broadway,40.7452961,-73.9887403,intersection,1027
28th St & 6th Ave,40.7460422,-73.9905126,intersection,1028
28th St & 7th Ave,40.7472392,-73.9933645,intersection,1029
28th St & 8th Ave,40.7484335,-73.9962003,intersection,1030
28th St & 9th Ave,40.7496442,-73.9990832,intersection,1031
29th St & 2nd Ave,40.7416519,-73.978197,intersection,1032
29th St & 3rd Ave,40.7425974,-73.9803981,intersection,1033
29th St & Lexington Ave,40.7432658,-73.9819942,intersection,1034
29th St & Park Ave S,40.7439164,-73.9835765,intersection,1035
29th St & Madison Ave,40.7446277,-73.9852465,intersection,1036
29th St & 5th Ave,40.7452995,-73.9868411,intersection,1037
29th St & Broadway,40.7460445,-73.9885838,intersection,1038
29th St & 6th Ave,40.746657,-73.9900516,intersection,1039
29th St & 7th Ave,40.7478614,-73.9929174,intersection,1040
29th St & 8th Ave,40.7490539,-73.9957485,intersection,1041
29th St & 9th Ave,40.7502703,-73.9986404,intersection,1042
2nd Ave & E Houston St,40.7237415,-73.9910319,intersection,1043
2nd Ave & 2nd St,40.7249271,-73.9903621,intersection,1044
2nd Ave & 3rd St,40.7255879,-73.989893,intersection,1045
2nd Ave & 4th St,40.7261987,-73.9894438,intersection,1046
2nd Ave & 5th St,40.7267998,-73.9889813,intersection,1047
2nd Ave & 6th St,40.7274134,-73.9885281,intersection,1048
2nd Ave & 7th St,40.7279634,-73.9881305,intersection,1049
2nd Ave & St Marks Pl,40.7285977,-73.9876718,intersection,1050
2nd Ave & 9th St,40.7291949,-73.9872407,intersection,1051
2nd Ave & 30th St,40.7422649,-73.977741,intersection,1052
2nd Ave & 31st St,40.7428747,-73.97728,intersection,1053
2nd Ave & 32nd St,40.7435081,-73.9768341,intersection,1054
2nd Ave & 33rd St,40.7440218,-73.9761767,intersection,1055
2nd Ave & 33th St,40.7440218,-73.9761767,intersection,1055
2nd Ave & 34th St,40.74479,-73.9758798,intersection,1056
2nd Ave & 35th St,40.7454606,-73.9753917,intersection,1057
2nd Ave & 36th St,40.7460738,-73.9749362,intersection,1058
2nd Ave & 37th St,40.746689,-73.9744931,intersection,1059
2nd Ave & 38th St,40.7473189,-73.9740573,intersection,1060
2nd Ave & 39th St,40.7479306,-73.9736107,intersection,1061
2nd Ave & 40th St,40.7485585,-73.9731494,intersection,1062
2nd Ave & 41st St,40.7491608,-73.9727004,intersection,1063
2nd Ave & 42nd St,40.7498231,-73.9722048,intersection,1064
2nd Ave & 43rd St,40.7504841,-73.9717243,intersection,1065
2nd Ave & 44th St,40.7511134,-73.9712525,intersection,1066
2nd Ave & 45th St,40.7517421,-73.9707907,intersection,1067
2nd Ave & 46th St,40.752367,-73.9703354,intersection,1068
2nd Ave & 47th St,40.7529921,-73.9698797,intersection,1069
2nd Ave & 48th St,40.7536329,-73.9694279,intersection,1070
2nd Ave & 49th St,40.7542506,-73.968974,intersection,1071
2nd Ave & 50th St,40.7548795,-73.9685187,intersection,1072
2nd Ave & 51st St,40.7555055,-73.968065,intersection,1073
2nd Ave & 52nd St,40.7561491,-73.9676105,intersection,1074
2nd Ave & 53rd St,40.7567606,-73.9671458,intersection,1075
2nd Ave & 54th St,40.7573799,-73.9666835,intersection,1076
2nd Ave & 55th St,40.7579981,-73.9662415,intersection,1077
2nd Ave & 56th St,40.7586253,-73.9657882,intersection,1078
2nd Ave & 57th St,40.759306,-73.9652891,intersection,1079
2nd Ave & 58th St,40.7599732,-73.9648104,intersection,1080
2nd Ave & 59th St,40.7606467,-73.9643128,intersection,1081
2nd Ave & 60th St,40.761206,-73.9639113,intersection,1082
2nd Ave & 61st St,40.7618654,-73.9634274,intersection,1083
2nd Ave & 62nd St,40.7624844,-73.9629638,intersection,1084
2nd Ave & 63rd St,40.7631038,-73.9625033,intersection,1085
2nd Ave & 64th St,40.7637445,-73.9620558,intersection,1086
2nd Ave & 65th St,40.7643734,-73.9616091,intersection,1087
2nd Ave & 66th St,40.7649008,-73.9612347,intersection,1088
2nd Ave & 67th St,40.7656116,-73.9606928,intersection,1089
2nd Ave & 68th St,40.7662476,-73.9602479,intersection,1090
2nd Ave & 69th St,40.7668654,-73.95979,intersection,1091
2nd Ave & 70th St,40.7675092,-73.9593642,intersection,1092
2nd Ave & 71st St,40.7681348,-73.9588894,intersection,1093
2nd Ave & 72nd St,40.768818,-73.9584079,intersection,1094
2nd Ave & 73rd St,40.7694816,-73.9578923,intersection,1095
2nd Ave & 74th St,40.7701262,-73.9574063,intersection,1096
2nd Ave & 75th St,40.7707549,-73.9569377,intersection,1097
2nd Ave & 76th St,40.7713971,-73.9564892,intersection,1098
2nd Ave & 77th St,40.7720279,-73.9560194,intersection,1099
2nd Ave & 78th St,40.7726606,-73.9555581,intersection,1100
2nd Ave & 79th St,40.7733128,-73.9550821,intersection,1101
2nd Ave & 80th St,40.7740301,-73.9545642,intersection,1102
2nd Ave & 81st St,40.7746583,-73.954099,intersection,1103
2nd Ave & 82nd St,40.7752992,-73.9536403,intersection,1104
2nd Ave & 83rd St,40.775933,-73.9532473,intersection,1105
2nd Ave & 84th St,40.776592,-73.9527726,intersection,1106
2nd Ave & 85th St,40.7772064,-73.9522643,intersection,1107
2nd Ave & 86th St,40.7778826,-73.95178,intersection,1108
2nd Ave & 87th St,40.7785628,-73.9512744,intersection,1109
2nd Ave & 88th St,40.7791877,-73.9507958,intersection,1110
2nd Ave & 89th St,40.7798082,-73.9503372,intersection,1111
2nd Ave & 90th St,40.7804399,-73.9498866,intersection,1112
2nd Ave & 91st St,40.7810697,-73.949429,intersection,1113
2nd Ave & 92nd St,40.7817204,-73.9490041,intersection,1114
2nd Ave & 93rd St,40.7823328,-73.9485508,intersection,1115
2nd Ave & 94th St,40.7829847,-73.9480761,intersection,1116
2nd Ave & 95th St,40.7836102,-73.9476188,intersection,1117
2nd Ave & 96th St,40.784252,-73.9471534,intersection,1118
2nd Ave & 97th St,40.784948,-73.9466471,intersection,1119
2nd Ave & 99th St,40.7862118,-73.9457452,intersection,1120
2nd St & E Houston St,40.7201767,-73.9792889,intersection,1121
2nd St & Ave C,40.7210355,-73.9810914,intersection,1122
2nd St & Ave B,40.7220306,-73.9834557,intersection,1123
2nd St & Ave A,40.7230145,-73.9857665,intersection,1124
2nd St & Bowery,40.725621,-73.992006,intersection,1125
30th St & 3rd Ave,40.7431951,-73.9799523,intersection,1126
30th St & Lexington Ave,40.7438725,-73.9815564,intersection,1127
30th St & Park Ave S,40.7445727,-73.9832343,intersection,1128
30th St & Madison Ave,40.7452406,-73.9847924,intersection,1129
30th St & 5th Ave,40.7459153,-73.9864107,intersection,1130
30th St & Broadway,40.7467947,-73.9884889,intersection,1131
30th St & 6th Ave,40.7472675,-73.9896202,intersection,1132
30th St & 7th Ave,40.7484708,-73.9924674,intersection,1133
30th St & 8th Ave,40.7496747,-73.9952986,intersection,1134
30th St & 9th Ave,40.7509146,-73.9981561,intersection,1135
31st St & 3rd Ave,40.7438203,-73.9795001,intersection,1136
31st St & Lexington Ave,40.744495,-73.9811168,intersection,1137
31st St & Park Ave S,40.7451504,-73.9826835,intersection,1138
31st St & Madison Ave,40.745861,-73.9843439,intersection,1139
31st St & 5th Ave,40.7465393,-73.9859729,intersection,1140
31st St & Broadway,40.7475435,-73.9883561,intersection,1141
31st St & 6th Ave,40.747893,-73.9891689,intersection,1142
31st St & 7th Ave,40.749101,-73.992006,intersection,1143
31st St & 8th Ave,40.7502803,-73.9948322,intersection,1144
31st St & 9th Ave,40.7514817,-73.9977506,intersection,1145
32nd St & 3rd Ave,40.744452,-73.9790704,intersection,1146
32nd St & Lexington Ave,40.7451268,-73.9806609,intersection,1147
32nd St & Park Ave,40.74578,-73.9822186,intersection,1148
32nd St & Park Ave S,40.74578,-73.9822186,intersection,1148
32nd St & Madison Ave,40.7464794,-73.983881,intersection,1149
32nd St & 5th Ave,40.7471648,-73.985504,intersection,1150
32nd St & Broadway,40.7483049,-73.9881892,intersection,1151
32nd St & 6th Ave,40.7485086,-73.9887186,intersection,1152
32nd St & 7th Ave,40.7497096,-73.991556,intersection,1153
33rd St & 3rd Ave,40.745063,-73.9786216,intersection,1154
33rd St & Lexington Ave,40.7457322,-73.9802187,intersection,1155
33rd St & Park Ave,40.7464513,-73.9819135,intersection,1156
33rd St & Madison Ave,40.7470935,-73.9834451,intersection,1157
33rd St & 5th Ave,40.7477694,-73.985072,intersection,1158
33rd St & Broadway,40.7489953,-73.9880316,intersection,1159
33rd St & 6th Ave,40.7491115,-73.988259,intersection,1160
33rd St & 7th Ave,40.7503293,-73.9911014,intersection,1161
33rd St & 8th Ave,40.7515298,-73.9939457,intersection,1162
33rd St & 9th Ave,40.7527175,-73.996804,intersection,1163
34th St & 3rd Ave,40.7457167,-73.9781195,intersection,1164
34th St & Lexington Ave,40.7463886,-73.9797348,intersection,1165
34th St & Park Ave,40.7471157,-73.9814401,intersection,1166
34th St & Madison Ave,40.747765,-73.982957,intersection,1167
34th St & 5th Ave,40.7484394,-73.9845729,intersection,1168
34th St & 6th Ave,40.7497819,-73.9877534,intersection,1169
34th St & Broadway,40.7498766,-73.9879872,intersection,1170
34th St & 7th Ave,40.7510159,-73.9906235,intersection,1171
34th St & 8th Ave,40.7521936,-73.993451,intersection,1172
34th St & 9th Ave,40.7534056,-73.9963183,intersection,1173
35th St & 3rd Ave,40.7463974,-73.9776361,intersection,1174
35th St & Lexington Ave,40.7470753,-73.9792338,intersection,1175
35th St & Park Ave,40.7477843,-73.9809492,intersection,1176
35th St & Madison Ave,40.7484355,-73.982471,intersection,1177
35th St & 5th Ave,40.7491122,-73.9840674,intersection,1178
35th St & 6th Ave,40.7504619,-73.9872841,intersection,1179
35th St & Broadway,40.7506991,-73.9878322,intersection,1180
35th St & 7th Ave,40.751666,-73.9901511,intersection,1181
35th St & 8th Ave,40.752857,-73.9929789,intersection,1182
35th St & 9th Ave,40.7540632,-73.9958443,intersection,1183
36th St & 3rd Ave,40.7470334,-73.9772049,intersection,1184
36th St & Lexington Ave,40.7476796,-73.9787927,intersection,1185
36th St & Park Ave,40.7483238,-73.9803109,intersection,1186
36th St & Madison Ave,40.7490499,-73.982024,intersection,1187
36th St & 5th Ave,40.7497295,-73.9836386,intersection,1188
36th St & 6th Ave,40.7510857,-73.9868523,intersection,1189
36th St & Broadway,40.7514469,-73.987707,intersection,1190
36th St & 7th Ave,40.7522877,-73.9897059,intersection,1191
36th St & 8th Ave,40.753474,-73.992528,intersection,1192
36th St & 9th Ave,40.7546778,-73.9953554,intersection,1193
37th St & 3rd Ave,40.747635,-73.9767664,intersection,1194
37th St & Lexington Ave,40.7482943,-73.9783341,intersection,1195
37th St & Park Ave,40.7490229,-73.9800469,intersection,1196
37th St & Madison Ave,40.7496747,-73.9815892,intersection,1197
37th St & 5th Ave,40.7503706,-73.9831523,intersection,1198
37th St & 6th Ave,40.7517053,-73.9864008,intersection,1199
37th St & Broadway,40.7521773,-73.9875367,intersection,1200
37th St & 7th Ave,40.752907,-73.9892533,intersection,1201
37th St & 8th Ave,40.754091,-73.992079,intersection,1202
37th St & 9th Ave,40.7553261,-73.9949879,intersection,1203
38th St & 3rd Ave,40.7482577,-73.9763103,intersection,1204
38th St & Lexington Ave,40.7489148,-73.9778871,intersection,1205
38th St & Park Ave,40.7495721,-73.9794272,intersection,1206
38th St & Madison Ave,40.7502857,-73.9811432,intersection,1207
38th St & 5th Ave,40.7509682,-73.9827201,intersection,1208
38th St & 6th Ave,40.7523188,-73.9859461,intersection,1209
38th St & Broadway,40.7529108,-73.9873517,intersection,1210
38th St & 7th Ave,40.7535205,-73.9887892,intersection,1211
38th St & 8th Ave,40.754707,-73.991633,intersection,1212
38th St & 9th Ave,40.7559092,-73.9944915,intersection,1213
39th St & 3rd Ave,40.7488713,-73.9758612,intersection,1214
39th St & Lexington Ave,40.7495338,-73.9774384,intersection,1215
39th St & Park Ave,40.7501862,-73.9789843,intersection,1216
39th St & Madison Ave,40.7509008,-73.9806821,intersection,1217
39th St & 5th Ave,40.7515863,-73.9822815,intersection,1218
39th St & 6th Ave,40.7529301,-73.9854822,intersection,1219
39th St & Broadway,40.753623,-73.9871304,intersection,1220
39th St & 7th Ave,40.7541333,-73.9883389,intersection,1221
39th St & 8th Ave,40.75533,-73.991177,intersection,1222
39th St & 9th Ave,40.7565386,-73.9940357,intersection,1223
3rd Ave & 6th St,40.7283225,-73.9907558,intersection,1224
3rd Ave & 7th St,40.7289111,-73.9903783,intersection,1225
3rd Ave & 8th St,40.7295535,-73.9899172,intersection,1226
3rd Ave & St Marks Pl,40.7295535,-73.9899172,intersection,1226
3rd Ave & 9th St,40.7301332,-73.9894705,intersection,1227
3rd Ave & 40th St,40.7494983,-73.9753863,intersection,1228
3rd Ave & 41st St,40.7501144,-73.9749326,intersection,1229
3rd Ave & 42nd St,40.7507757,-73.9744533,intersection,1230
3rd Ave & 43rd St,40.7514365,-73.9739681,intersection,1231
3rd Ave & 44th St,40.7520651,-73.9735114,intersection,1232
3rd Ave & 45th St,40.7526965,-73.9730489,intersection,1233
3rd Ave & 46th St,40.7533249,-73.9725945,intersection,1234
3rd Ave & 47th St,40.7539542,-73.9721475,intersection,1235
3rd Ave & 48th St,40.7545714,-73.9716804,intersection,1236
3rd Ave & 49th St,40.755217,-73.9712403,intersection,1237
3rd Ave & 50th St,40.7558356,-73.970781,intersection,1238
3rd Ave & 51st St,40.7564635,-73.9703223,intersection,1239
3rd Ave & 52nd St,40.7570921,-73.9698679,intersection,1240
3rd Ave & 53rd St,40.7577105,-73.9694269,intersection,1241
3rd Ave & 54th St,40.7583567,-73.9689597,intersection,1242
3rd Ave & 55th St,40.758975,-73.9684882,intersection,1243
3rd Ave & 56th St,40.7595933,-73.9680344,intersection,1244
3rd Ave & 57th St,40.7602719,-73.9675409,intersection,1245
3rd Ave & 58th St,40.7609561,-73.967041,intersection,1246
3rd Ave & 59th St,40.7615772,-73.9665841,intersection,1247
3rd Ave & 59th St,40.7615772,-73.9665841,intersection,1247
3rd Ave & 60th St,40.7621826,-73.9661193,intersection,1248
3rd Ave & 61st St,40.762801,-73.965671,intersection,1249
3rd Ave & 62nd St,40.7634409,-73.965211,intersection,1250
3rd Ave & 63rd St,40.7640595,-73.9647682,intersection,1251
3rd Ave & 64th St,40.7646896,-73.9643068,intersection,1252
3rd Ave & 65th St,40.7653068,-73.9638425,intersection,1253
3rd Ave & 66th St,40.7659428,-73.9633866,intersection,1254
3rd Ave & 67th St,40.7665612,-73.9629317,intersection,1255
3rd Ave & 68th St,40.7671906,-73.9624799,intersection,1256
3rd Ave & 69th St,40.767812,-73.962014,intersection,1257
3rd Ave & 70th St,40.7684404,-73.9615733,intersection,1258
3rd Ave & 71st St,40.769058,-73.9611034,intersection,1259
3rd Ave & 72nd St,40.7697512,-73.9605925,intersection,1260
3rd Ave & 73rd St,40.7704307,-73.9601096,intersection,1261
3rd Ave & 74th St,40.7710825,-73.9596523,intersection,1262
3rd Ave & 75th St,40.771694,-73.9591839,intersection,1263
3rd Ave & 76th St,40.7723392,-73.9587222,intersection,1264
3rd Ave & 77th St,40.7729738,-73.9582662,intersection,1265
3rd Ave & 78th St,40.7736093,-73.9578,intersection,1266
3rd Ave & 79th St,40.7742592,-73.9573124,intersection,1267
3rd Ave & 80th St,40.7749651,-73.9567884,intersection,1268
3rd Ave & 81st St,40.775601,-73.9563372,intersection,1269
3rd Ave & 82nd St,40.77624,-73.9558731,intersection,1270
3rd Ave & 83rd St,40.776868,-73.955408,intersection,1271
3rd Ave & 84th St,40.777504,-73.9549428,intersection,1272
3rd Ave & 85th St,40.7781416,-73.9544957,intersection,1273
3rd Ave & 86th St,40.7788226,-73.9539909,intersection,1274
3rd Ave & 87th St,40.7795007,-73.9535074,intersection,1275
3rd Ave & 88th St,40.7801305,-73.953046,intersection,1276
3rd Ave & 89th St,40.7807606,-73.9525856,intersection,1277
3rd Ave & 90th St,40.7813961,-73.9521281,intersection,1278
3rd Ave & 91st St,40.7820205,-73.9516597,intersection,1279
3rd Ave & 92nd St,40.7826286,-73.9512043,intersection,1280
3rd Ave & 93rd St,40.783266,-73.9507404,intersection,1281
3rd Ave & 94th St,40.7838966,-73.9502795,intersection,1282
3rd Ave & 95th St,40.7845154,-73.9498287,intersection,1283
3rd Ave & 96th St,40.7851928,-73.9493417,intersection,1284
3rd Ave & 97th St,40.7858826,-73.9488283,intersection,1285
3rd Ave & 99th St,40.7871366,-73.9479201,intersection,1286
3rd St & Ave D,40.7206849,-73.9782389,intersection,1287
3rd St & Ave C,40.721683,-73.9806139,intersection,1288
3rd St & Ave B,40.7226831,-73.9829783,intersection,1289
3rd St & Ave A,40.7236548,-73.9852944,intersection,1290
3rd St & Bowery,40.726376,-73.991734,route,1291
3rd St & Broadway,40.727835,-73.9947559,intersection,1292
3rd St & Mercer St,40.7281978,-73.9956035,intersection,1293
3rd St & LaGuardia Pl,40.7293259,-73.9979008,intersection,1294
3rd St & Thompson St,40.7297009,-73.9986143,intersection,1295
3rd St & Sullivan St,40.7300747,-73.9993802,intersection,1296
3rd St & Macdougal St,40.7304449,-74.0001351,intersection,1297
3rd St & 6th Ave,40.7310719,-74.0014265,intersection,1298
40th St & Lexington Ave,40.7501612,-73.9769852,intersection,1299
40th St & Park Ave,40.750881,-73.9787109,intersection,1300
40th St & Madison Ave,40.7515325,-73.9802219,intersection,1301
40th St & 5th Ave,40.7522003,-73.9818336,intersection,1302
40th St & 6th Ave,40.7535625,-73.9850215,intersection,1303
40th St & Broadway,40.7543488,-73.9868991,intersection,1304
40th St & 7th Ave,40.75475,-73.987892,intersection,1305
40th St & 8th Ave,40.7559504,-73.9907232,intersection,1306
40th St & 9th Ave,40.7571534,-73.993583,intersection,1307
41st St & Lexington Ave,40.7507826,-73.9765483,intersection,1308
41st St & Park Ave,40.7515149,-73.9782662,intersection,1309
41st St & Madison Ave,40.7521501,-73.9797728,intersection,1310
41st St & 5th Ave,40.7528262,-73.9813763,intersection,1311
41st St & 6th Ave,40.7541755,-73.9845844,intersection,1312
41st St & Broadway,40.7550524,-73.9866811,intersection,1313
41st St & 7th Ave,40.7553637,-73.9874368,intersection,1314
41st St & 8th Ave,40.756567,-73.990276,intersection,1315
41st St & 9th Ave,40.7578274,-73.9931045,intersection,1316
42nd St & Lexington Ave,40.7514527,-73.9760689,intersection,1317
42nd St & Park Ave,40.7521824,-73.9777896,intersection,1318
42nd St & Madison Ave,40.7528119,-73.9792738,intersection,1319
42nd St & 5th Ave,40.7534847,-73.9808766,intersection,1320
42nd St & 6th Ave,40.7548422,-73.9841088,intersection,1321
42nd St & Broadway,40.7558274,-73.9864369,intersection,1322
42nd St & 7th Ave,40.7560341,-73.9869384,intersection,1323
42nd St & 8th Ave,40.7572276,-73.989793,intersection,1324
42nd St & 9th Ave,40.7584279,-73.9926448,intersection,1325
43rd St & Lexington Ave,40.7521288,-73.9755691,intersection,1326
43rd St & Madison Ave,40.7534871,-73.9787662,intersection,1327
43rd St & 5th Ave,40.7541608,-73.9803992,intersection,1328
