Rue Louis Rouquier,48.8930770,2.2927289,residential,268129909,
Rue de Paris,48.8404788,2.2428156,residential,1185808673,
Rue Lucien Piron,48.8779022,2.4655441,residential,250087123,
n/a,48.8444706,2.3644952,primary_link,244582108,
Rue Ybry,48.8874451,2.2601243,residential,221251296,
n/a,48.9015222,2.3346966,residential,271428562,
Avenue de Tourville,48.8539130,2.3102995,secondary,49809150,
Rue Robert Esnault-Pelterie,48.8614064,2.3150152,residential,262276878,
Rue d'Alésia,48.8272003,2.3367100,secondary,250349330,
Rue de la Convention,48.8418375,2.2862907,secondary,116131632,
Rue Cabanis,48.8302904,2.3404694,residential,250349363,
Rue de Billancourt,48.8352331,2.2369827,residential,111675193,
Rue de la Mare,48.8716473,2.3901789,residential,174982973,
Rue Cabanis,48.8302846,2.3413010,residential,250349381,
Rue Lacroix,48.8914612,2.3238459,residential,176949086,
Rue Hélène Brion,48.8276081,2.3796528,residential,259262303,
Rond-Point du Pont Mirabeau,48.8457247,2.2770179,primary,141559648,
Rue du Croissant,48.8687793,2.3446441,residential,689178470,
Rue du Sentier,48.8682508,2.3455320,residential,250218347,
Boulevard Bourdon,48.8965600,2.2730086,primary,487416596,
Rue Eugène et Marie-Louise Cornet,48.8916977,2.4059084,residential,330827653,
Avenue du Maréchal de Lattre de Tassigny,48.8408692,2.2279064,primary,1687160725,
Rue Marguerite Boucicaut,48.8421629,2.2866598,residential,142346148,
Rue des Apennins,48.8917226,2.3230341,residential,176949157,
Rue Dugommier,48.8393207,2.3901036,residential,567412653,
Rue de Silly,48.8308625,2.2346651,tertiary,1437772788,
Rue Bernard Palissy,48.8823787,2.2282179,residential,283379654,
Boulevard Garibaldi,48.8453563,2.3110164,secondary,34909178,
Villa Marguerite,48.8311034,2.2829836,residential,281675747,
Boulevard de la Tour Maubourg,48.8533773,2.3095449,tertiary,49809410,
Avenue de Lowendal,48.8535185,2.3097623,tertiary,49809411,
Square Bolivar,48.8752294,2.3823057,residential,235014152,
Rue Guy Môquet,48.8918981,2.3221095,tertiary,176949258,
n/a,48.8784462,2.2424635,secondary,3510200429,
Place Marc Sangnier,48.8821868,2.4275687,residential,476294149,
Boulevard du Général Leclerc,48.8935045,2.2671408,residential,473040936,
Boulevard de Belleville,48.8682635,2.3813753,primary,881330235,
Rue André Joineau,48.8879799,2.4037691,tertiary,1296445560,
Rue Marjolin,48.8991062,2.2891861,residential,3241674827,
Rue Collange,48.8992562,2.2894382,residential,3241674828,
Rue Louis Blanc,48.8826957,2.3621783,residential,94111828,
Pont de la Folie,48.8997363,2.4415245,primary,331352162,
Rue de Bellevue,48.8343908,2.2310712,residential,366217348,
Rue Sauffroy,48.8917095,2.3212138,residential,176949384,
Rue de Stalingrad,48.8574086,2.4442717,primary,253037501,
Rue de Lourmel,48.8406575,2.2841595,residential,116131978,
Rue de Sèvres,48.8341240,2.2284725,tertiary,366217355,
Avenue Gallieni,48.8974077,2.4621380,tertiary,3027523267,
Rue de Verdun,48.8764964,2.2326838,tertiary,836110502,
Rue Sadi-Lecointe,48.8802742,2.3742056,residential,246286540,
Passage de la Brie,48.8806948,2.3728095,residential,246286542,
Rue Cavendish,48.8816931,2.3810738,residential,246286543,
Place de la Bataille de Stalingrad,48.8827508,2.3702948,primary,246286547,
Place de la Bataille de Stalingrad,48.8828303,2.3697492,primary,246286549,
Boulevard de la Villette,48.8814847,2.3700477,primary,246286550,
Rue de Crimée,48.8888238,2.3788831,residential,246286551,
Rue de l'Ourcq,48.8923126,2.3791306,residential,246286552,
Rue Philippe de Girard,48.8814274,2.3618773,tertiary,246286553,
Rue Jean Jaurès,48.8970720,2.4617561,tertiary,3027523279,
Rue Joseph de Maistre,48.8861712,2.3338279,residential,94243036,
Boulevard de Rochechouart,48.8831943,2.3467868,residential,510920927,
Avenue Georges Pompidou,48.8991411,2.2828380,residential,305189157,
Boulevard Ney,48.8975320,2.3292785,primary,5568703531,
Place Arnault Tzanck,48.8987327,2.3236018,secondary,497112794,
Avenue de New York,48.8599963,2.2907774,secondary,930613534,
Rue du Croissant,48.8685509,2.3456135,residential,250218798,
Rue de Silly,48.8343755,2.2329719,secondary,111675708,
Avenue de la Porte de la Villette,48.9000967,2.3882963,primary,5152178573,
Avenue de Flandre,48.8931716,2.3798518,primary,884214101,
Rue Montéra,48.8453890,2.4091563,residential,1433143658,
Allée du Bord de l'Eau,48.8665345,2.2317138,primary,1644300657,
Rue de Colombes,48.9010989,2.2562944,secondary,1644300658,
Rue de Colombes,48.9012188,2.2562784,secondary,1644300660,
Rue Ledru-Rollin,48.8712858,2.2300582,residential,2297432450,
Rue Soyer,48.8870094,2.2627777,residential,221251973,
Avenue du Général Leclerc,48.8297566,2.2313942,primary,366217624,
Avenue du Général Gallieni,48.8202603,2.2289492,secondary,229902752,
Boulevard Rouget de Lisle,48.8602859,2.4393002,tertiary,5213129139,
Boulevard Rouget de Lisle,48.8604475,2.4394664,tertiary,5213129140,
Rue Robert Planquette,48.8851195,2.3340570,residential,94243262,
Rue de Brément,48.8876479,2.4639935,secondary,1776303103,
Rue Auguste Gervais,48.8221541,2.2734860,secondary,30693111,
n/a,48.8987097,2.3605474,primary_link,1770654160,
Rue des Bergers,48.8438110,2.2819190,residential,116132337,
Avenue de la Porte de Saint-Cloud,48.8386400,2.2546321,primary,260658945,
Place du Maroc,48.8866020,2.3690744,tertiary,432802326,
Rue Philippe de Girard,48.8806139,2.3620006,tertiary,94112317,
