Danbury Road,39.6932940,-75.7710800,residential,178688263,
Wilshire Lane,39.6940550,-75.7723733,residential,178688279,
Timberline Drive,39.6914989,-75.7803352,residential,178721054,
Edjil Drive,39.6533720,-75.7449860,residential,178655527,
Timberline Drive,39.6876960,-75.7784570,residential,178721064,
Donna Drive,39.6523358,-75.7454254,residential,178655532,
Janice Drive,39.6518419,-75.7462346,residential,178655534,
Marlin Drive,39.6627440,-75.7294170,residential,178655713,
Marlin Drive,39.6642300,-75.7282630,residential,178655723,
Beverly Road,39.6709420,-75.7593861,residential,178688520,
Apple Road,39.6709298,-75.7609360,residential,178688522,
Chrysler Avenue,39.6707746,-75.7623366,residential,178688525,
Elkton Road,39.6655981,-75.7760417,primary,620696165,
New London Road,39.6857219,-75.7585306,primary,5865575125,
Barksdale Road,39.6791772,-75.7667932,tertiary,178656057,
Barksdale Road,39.6787589,-75.7719390,tertiary,178656061,
Barksdale Road,39.6777186,-75.7799827,tertiary,178656071,
Edjil Drive,39.6535461,-75.7427930,residential,178688845,
Timberline Drive,39.6848240,-75.7800306,residential,178656138,
East Main Street,39.6837378,-75.7443088,primary,5925868455,
n/a,39.6649827,-75.7525351,residential,1145738245,
Roger Martin Lane,39.6660285,-75.7471298,residential,1145738274,
n/a,39.6650195,-75.7519518,residential,1145738293,
Marrows Road,39.6831623,-75.7318558,tertiary,2595099793,
Winfield Drive,39.6966411,-75.7636538,residential,178689183,
Woodhill Court,39.6985818,-75.7607126,residential,178689199,
Dallam Road,39.6852041,-75.7666105,residential,178656604,
Tanglewood Lane,39.6836549,-75.7687994,residential,178656609,
Briar Lane,39.6827598,-75.7700552,residential,178656611,
Radcliffe Drive,39.6820992,-75.7709561,residential,178656613,
East Cleveland Avenue,39.6858718,-75.7535976,tertiary,178689385,
Vassar Drive,39.6801805,-75.7747114,residential,178656619,
North Chapel Street,39.6870567,-75.7469932,primary,178689394,
East Cleveland Avenue,39.6871774,-75.7461430,tertiary,178689396,
East Cleveland Avenue,39.6867246,-75.7379020,tertiary,178689399,
Science Boulevard,39.6627347,-75.7589925,residential,3301578109,
n/a,39.6627815,-75.7587504,residential,3301578110,
East Village Road,39.6751667,-75.7296668,residential,178722222,
Whitechapel Drive,39.6748410,-75.7295534,residential,178722224,
Witherspoon Lane,39.6736730,-75.7291454,residential,178722226,
St Regis Drive,39.6991980,-75.7303890,residential,178656796,
Eberly Drive,39.7001810,-75.7303940,residential,178656799,
Aronimink Drive,39.7020430,-75.7335120,residential,178656809,
Paper Mill Road,39.6956486,-75.7507108,primary,5545104952,
Paper Mill Road,39.6958698,-75.7506887,primary,5545104956,
n/a,39.6956520,-75.7503716,primary_link,5545104959,
Paper Mill Road,39.6956478,-75.7507856,primary,5545104960,
Paper Mill Road,39.6953465,-75.7506741,primary,5545104975,
Paper Mill Road,39.6971730,-75.7500920,primary,5545104978,
Paper Mill Road,39.6950482,-75.7506040,primary,5545104979,
Richardson Lane,39.6604787,-75.7476920,residential,1201837741,
n/a,39.6599571,-75.7502805,residential,1201837746,
n/a,39.6606204,-75.7504718,residential,1201837779,
n/a,39.6609620,-75.7462098,residential,1201837795,
Oakfield Drive,39.6551390,-75.7303110,residential,178689773,
n/a,39.6605484,-75.7513038,residential,1201837807,
n/a,39.6603589,-75.7518512,residential,1201837812,
Jamison Street,39.6749434,-75.7240247,residential,178689788,
Kenmar Drive,39.6600610,-75.7354546,residential,479663932,
South Chapel Street,39.6620353,-75.7364345,primary,479663934,
Rahway Drive,39.6821871,-75.7761014,residential,178624440,
Wilkerdean Drive West,39.6930710,-75.7419470,residential,178712238,
Stamford Drive,39.7004855,-75.7717075,residential,178624671,
n/a,39.6905096,-75.7264752,residential,178690363,
North Chapel Street,39.6868047,-75.7466688,primary,2598294075,
n/a,39.6523839,-75.7797881,secondary_link,668408224,
Otts Chapel Road,39.6525275,-75.7804636,secondary,668408244,
Wyoming Road,39.6775470,-75.7392881,tertiary,178723386,
Paper Mill Road,39.6888838,-75.7484204,primary,178657859,
Capitol Trail,39.6850981,-75.7367515,primary,2446623861,
Wyoming Road,39.6784304,-75.7363778,tertiary,1513462470,
n/a,39.6789300,-75.7359730,tertiary_link,1513462504,
Argyle Road,39.6588320,-75.7404882,residential,178723665,
Meriden Drive,39.6937720,-75.7661924,residential,178658165,
Cambridge Drive,39.6974180,-75.7667661,residential,178658174,
Hearn Place,39.6990945,-75.7694626,residential,178658181,
