175,4112 E 22nd St,32.20571,-110.90443,2.5,$,175286090,175307723,0.506052083406
176,311 E Congress St,32.222344831,-110.966800618,4.0,$$,175299327,175294677,0.293499144902
177,58 W Congress St,32.22201,-110.97216,4.5,$,360752147,3406567696,0.328937251486
178,266 E Congress St,32.22185,-110.96756,4.0,$$,175299327,175294677,0.226732623926
179,101 E Pennington St,32.2232723693,-110.969684422,4.0,$$,175311380,175299929,0.840390916493
180,130 S Avenida Del Convento,32.21993,-110.98571,4.5,$$,1312334190,175279526,0.300636858693
181,1220 E Prince Rd,32.271774,-110.953235,4.0,$$,175452842,175325908,0.263068334051
182,201 N Court Ave,32.22426,-110.97427,4.5,$$,2946164329,6212112922,0.205312439512
183,350 E Congress St,32.22173,-110.96589,4.0,$$,175299327,175294677,0.339210871364
184,311 N Court Ave,32.22571,-110.97456,3.5,$$,2946164329,6212112922,0.564260196164
185,403 N 6th Ave,32.2266692765,-110.968847542,4.5,$$,175513835,175354244,0.496475300939
186,135 S 6th Ave,32.22061,-110.968173,4.0,$$,175400912,175299327,0.329221232967
187,400 N Toole Ave,32.2230921164,-110.96662733,4.0,$$,175538572,3476095550,0.419381836362
188,47 N Scott Ave,32.22266,-110.97013,4.0,$$,175299921,175299923,0.255394920438
189,800 E 16th St,32.2144,-110.95925,4.0,$$,1565950014,175582552,0.331376515035
190,2526 E Grant Rd,32.2499199,-110.9344177,4.0,$$,4732575680,4732575681,0.0836283385665
191,1 E Congress,32.22207,-110.97107,4.0,$$,175294677,175400904,0.19639114163
192,4340 N Campbell Ave,32.2859426327,-110.942789737,3.5,$$,175291907,360658119,0.268249366148
193,49 N Scott Ave,32.22267,-110.97013,4.5,$$,175299921,175299923,0.25363355499
194,220 N 4th Ave,32.22435,-110.96533,4.0,$$,175299334,356666459,0.626416750461
195,6960 E Sunrise Dr,32.30799,-110.8439,4.5,$$,2491725097,175598827,0.230826904701
196,2564 E Grant Rd,32.2499542236,-110.933517456,4.0,$$,4732575680,4732575681,0.184970387967
197,2033 E Speedway Blvd,32.236334,-110.941738,4.0,$$,4732606020,175491823,0.445845756389
198,4155 E Grant Rd,32.2510108948,-110.904251099,4.5,$,175337724,175337726,0.24545885441
199,1702 E Speedway Blvd,32.235704,-110.946571,4.0,$$,4732606020,175491823,0.447127025525
200,902 E Broadway Blvd,32.22094,-110.9576,4.0,$$,175400904,175400912,0.551106905228
201,533 N 4th Ave,32.22848,-110.96602,3.5,$$,175299334,356666459,0.530346968916
202,100 S Avenida Del Convento,32.2199927,-110.9855991,3.5,$$,1312334194,1312334206,0.133225788656
203,4660 E Camp Lowell Dr,32.26499,-110.89309,4.5,$$,175386820,452335964,0.456430002371
204,54 W Congress St,32.2218463148,-110.972285495,4.0,$$,360752147,3406567696,0.327247571112
205,316 E Congress St,32.2220392159,-110.966578809,4.5,$$,175299327,175294677,0.304216870722
206,137 E Congress St,32.22223,-110.96883,4.0,$,175299327,175294677,0.115785124505
207,50 E Broadway Blvd,32.22097,-110.970157,3.5,$$,175400904,175400912,0.38575313661
208,139 S Eastbourne,32.2207645,-110.9276767,4.5,$$,4461275943,4461275953,0.18988491738
209,2735 W Anklam Rd,32.224613,-111.025362,4.0,$$,3703279036,3703279028,0.443527847628
210,7000 E Tanque Verde Rd,32.24985,-110.84199,4.0,$$,1715830574,4612606602,0.33511983022
211,5870 E Broadway Blvd,32.2204078224,-110.865271724,3.5,$$,175400904,175400912,0.506006091847
212,150 S Kolb Rd,32.21953,-110.84132,4.5,$$,4710878989,2440950851,0.400932811837
213,6958 E Tanque Verde Rd,32.2501831502,-110.843285322,4.0,$$,175272365,175512744,0.218887904421
214,429 N 4th Ave,32.2271000764,-110.965732553,4.0,$$,175299334,356666459,0.541182205515
215,135 E Congress St,32.22223,-110.96896,4.0,$$,175299327,175294677,0.151456824983
216,4340 N Campbell Ave,32.2855746968,-110.942526342,3.5,$$,175291907,360658119,0.272503551852
217,870 E University Blvd,32.2313,-110.95847,4.0,$,175364886,4457646316,0.538301619629
218,5501 N Hacienda Del Sol Rd,32.308080259,-110.914478751,3.5,$$$,5951109905,2939995698,0.448793596185
219,47 N 6th Ave,32.2228063545,-110.968643054,4.0,$$,175513835,175354244,0.496708869438
220,424 N 4th Ave,32.22708,-110.96518,4.0,$,175299334,356666459,0.541888340106
221,250 S Craycroft Rd,32.2187703908,-110.875794366,4.0,$$,175295221,2441002671,0.49967292784
222,600 N 4th Ave,32.2291485946,-110.965468889,4.0,$$,175299334,356666459,0.527538494048
223,101 E Pennington St - Basement,32.2233821147,-110.969649893,4.5,$$,175299921,175299923,0.191115540217
224,6450 E Grant Rd,32.25022,-110.85494,4.5,$$,2508768935,4732579848,0.0996425253476
225,2905 E Speedway Blvd,32.2364346302,-110.929216733,4.5,$,4732606020,175491823,0.442214356918
226,874 E University Blvd,32.2314846722,-110.958296768,3.5,$$,175364886,4457646316,0.537458821076
227,2900 N Swan Rd,32.26021,-110.89211,4.0,$$,175433163,175433180,0.203668651223
228,538 E 9th St,32.22355,-110.9629,4.0,$,175349774,175349777,0.536764447184
229,311 E Congress St,32.22238,-110.96673,4.0,$$,175299327,175294677,0.298547969247
230,6060 N Oracle Rd,32.316615,-110.975205,3.5,$$,175530329,175530333,0.198023120926
231,6546 E Tanque Verde Rd,32.245697,-110.852517,4.0,$,3219548092,2508912084,0.409278652169
232,1929 E Grant Rd,32.2506,-110.94278,4.0,$$,2405849856,2443997501,0.0914680109156
233,2990 N Campbell Ave,32.26103,-110.94365,4.0,$$,175291907,360658119,0.399808041028
234,5605 E River Rd,32.2752407,-110.873144,4.0,$$,2489705908,2489705862,0.411981202453
235,30 S Arizona Ave,32.2217370341,-110.967768838,4.0,$$,175482117,175428204,0.414651749548
236,1745 E River Rd,32.28874,-110.94584,4.0,$$,175108922,175451697,0.253354536083
237,6320 E Tanque Verde Rd,32.24257,-110.85653,4.0,$$$,175272317,5998227219,0.494242154636
238,876 E University Blvd,32.2313,-110.95814,3.5,$$,175364886,4457646316,0.536505511741
239,416 E 9th St,32.2237091569,-110.965044347,4.5,$$,175349774,175349777,0.636442571311
240,236 S Scott Ave,32.2187229,-110.9699725,4.5,$$,175299325,175376020,0.567339596786
241,210 W Drachman St,32.23978,-110.97526,4.0,$,570528397,175370279,0.473145161105
242,6502 E Tanque Verde Rd,32.24516,-110.85392,4.5,$$,2444032920,474299414,0.062705001217
243,118 E Congress St,32.2218215039,-110.969250732,3.5,$$,175299327,175294677,0.248742924209
244,4625 E Broadway Blvd,32.22221,-110.89374,3.0,$$,175400904,175400912,0.508267375962
245,350 N 4th Ave,32.2262185,-110.9655644,3.5,$,175299334,356666459,0.553052410653
246,3143 E Speedway Blvd,32.23644,-110.92521,4.0,$,4732606020,175491823,0.440947108837
247,1021 N Wilmot St,32.23488,-110.85832,4.5,$$,5190086074,5190086093,0.301186466365
248,943 E University Blvd,32.23203,-110.95713,3.5,$$,175364886,4457646316,0.531948700895
249,256 E Congress St,32.2219565069,-110.967801279,3.5,$$,175299327,175294677,0.193223397351
250,1003 N Stone Ave,32.234522,-110.97222,4.0,$$,4401614475,403650650,0.516841269568
251,278 E Congress St,32.221923,-110.967281,3.5,$$,175299327,175294677,0.253391444053
252,2201 E River Rd,32.28701,-110.9383,3.0,$$,175340598,2498037772,0.198649668973
253,3645 W Starr Pass Blvd,32.208908,-111.043085,4.0,$$,175286128,175425366,0.506065416248
254,2041 S Craycroft Rd,32.19785,-110.87453,3.5,$$,175288762,175419751,0.102997390258
255,201 N Court Ave,32.22426,-110.97427,4.5,$$,2946164329,6212112922,0.205312439512
256,2501 E 6th St,32.2281048,-110.935187,3.5,$,175281301,175281313,0.537109604414
257,14 S Arizona Ave,32.22177,-110.96794,4.0,$$,175482117,175428204,0.415373583615
258,2200 E Elm St,32.2425137479,-110.939492153,4.0,$$$,175393425,175513861,0.524943347528
259,2960 N Campbell Ave,32.2604866028,-110.943649292,3.0,$$,175291907,360658119,0.40105156295
260,536 N 4th Ave,32.22872,-110.96513,3.5,$,175299334,356666459,0.529769201895
261,350 E Congress St,32.221753,-110.966236,4.0,$$,175299327,175294677,0.324217743365
262,4717 E Sunrise Dr,32.3094619608,-110.891862019,3.5,$$,175535799,175535822,0.053369175079
263,305 N 4th Ave,32.2253799438,-110.965995789,3.5,$,175299334,356666459,0.569386789139
264,2910 E Fort Lowell Rd,32.264503479,-110.928833008,4.0,$,175285310,175285320,0.165269478685
265,250 S Craycroft Rd,32.21875,-110.8759,3.5,$$,175295221,2441002671,0.479581387271
266,942 E University Blvd,32.231462,-110.957245,4.0,$,175364886,4457646316,0.532457325928
267,7080 E 22nd St,32.20474,-110.84144,3.0,$$,175286090,175307723,0.503033500021
268,3790 E Irvington Rd,32.1627388,-110.911712646,3.5,$$,1737455866,3904468636,0.303267341283
269,7856 E Wrightstown Rd,32.24957,-110.82569,3.5,$$,6275766212,6275766214,0.359090754091
270,6910 E Tanque Verde Rd,32.2502389544,-110.84483202,3.5,$$,175272361,1655269172,0.12765460394
271,63 E Congress,32.2222,-110.97004,4.0,$,175299325,175299929,0.254943377202
272,4420 N Oracle Rd,32.2871,-110.97759,3.5,$$,175380182,1931619995,0.46934655629
273,450 N 6th Ave,32.22748,-110.96823,4.0,$$,175513835,175354244,0.49642114763
274,746 East Fort Lowell,32.26428,-110.96,5.0,$,175367341,175367349,0.125955589019
275,5870 E Broadway Blvd,32.21986,-110.86599,4.5,$,175400904,175400912,0.506043539578
276,5252 S Mission Rd,32.1575234,-111.0083956,4.0,$$,2500865900,2500865903,0.711065063703
277,2190 N Wilmot Rd,32.24861,-110.85748,4.0,$,2444032954,175513928,0.370010068365
278,198 W Cushing St,32.2166862488,-110.97303772,3.5,$$,175297100,175297109,0.406204719727
279,1062 S Wilmot Rd,32.2084083557,-110.858627319,4.5,$,6211457754,6211457781,0.186931320558
280,4999 N Sabino Canyon Rd,32.2969302141,-110.824564844,4.0,$$,175474140,175512315,0.317333945286
281,6866 E Sunrise Dr,32.3079125076,-110.845697495,3.5,$$,175305558,175389078,0.49398549342
282,3655 E Speedway Blvd,32.2364017719,-110.914786644,3.5,$$,4732606020,175491823,0.437373995829
283,3100 E Speedway Blvd,32.2357497851,-110.926602781,3.0,$$,4732606020,175491823,0.441391624192
284,3940 E 29th St,32.1993942261,-110.907417297,4.0,$$,175278033,1713656123,0.543754208756
285,513 N 4th Ave,32.22816,-110.96587,3.5,$,175299334,356666459,0.532457571026
286,2900 E Broadway Blvd,32.2205876957,-110.929899719,4.5,$,175400904,175400912,0.515701485464
287,2075 W Grant Rd,32.25026,-111.0114,3.5,$$,361579211,175355617,0.113335090145
288,2617 N 1st Ave,32.2544072311,-110.961427,4.0,$,175564967,175449817,0.525093902676
289,1175 W Miracle Mile,32.26066,-110.99067,3.5,$,361542557,175303273,0.453561971268
290,345 E Congress St,32.2219143,-110.9653446,2.5,$$,175299327,175294677,0.357038170322
291,616 N 4th Ave,32.2295191,-110.9654929,3.5,$,175299334,356666459,0.525940441963
292,401 E 9th St,32.2239735253,-110.965413522,3.0,$,175349774,175349777,0.737903492569
