82,73 rue de Rennes,48.85108,2.33069,3.5,€€,24959056,24959058,0.225841523228
83,6 Rue De Belzunce,48.8793588009,2.35242551925,4.0,€€€,94167629,665071041,0.0774321383797
84,8 bis rue de la Butte aux Cailles,48.8280763247,2.35162642328,4.0,€€,21658442,21658444,0.408831050584
85,2 Place Gustave Toudouze,48.879421,2.337552,3.5,€€,94220106,94220218,0.398214463432
86,4-6-8 cour du Commerce Saint André,48.852892981,2.33921282,4.0,€€€,24983568,5904976363,0.477505483955
87,14 rue Saint-Merri,48.8593551414,2.35309794545,4.0,€€,26401482,361070,0.303273497483
88,77 rue de Seine,48.8538492,2.33693,3.5,€€,25186702,1756949013,0.00516323417004
89,2 rue des Petits Carreaux,48.86634,2.34714,3.5,€€,470200,691082353,0.401043002946
90,136 rue Mouffetard,48.83966,2.34973,3.5,€€,1984877418,1984877421,0.435340434495
91,32 rue Pierre Fontaine,48.88252,2.33354,4.5,€€,1234055460,1234055471,0.361748346881
92,5 rue Simon le Franc,48.860021,2.353792,4.0,€€,26401482,361070,0.164390614655
93,24 rue Trousseau,48.851726,2.379023,4.5,€€€,25009257,25032702,0.193316738969
94,12 rue Dupetit-Thouars,48.865336,2.3620797,4.0,€€,94138281,94138623,0.250594449511
95,2 Place Des Ternes,48.8779,2.29885,3.5,€€€,3686921239,3219846389,0.485546189977
96,23 rue des Dames,48.8847018,2.32468,4.5,€€,27323764,27323535,0.0406128657369
97,227 bis rue Marcadet,48.8923143905,2.33134125846,4.0,€€,24911715,178875309,0.436839433739
98,1 place du Chatelet,48.85756272,2.34699379,3.5,€€,676890491,676821350,0.45038121715
99,153 rue de la Roquette,48.85952,2.38652,3.5,€€,148944692,367917176,0.0594547326132
100,108 rue Mouffetard,48.8409309,2.34951,4.5,€€,713384674,713384662,0.499757581978
101,31 rue de Paradis,48.87516,2.35141,3.0,€€,202815391,202815231,0.293916002735
102,46 rue des Vignoles,48.85446712,2.40049392,4.0,€€€,152807827,244455430,0.364275148189
103,16 rue Dupetit Thouars,48.8655780175,2.36148286611,4.0,€€,175046959,175047091,0.0358755913672
104,3 rue Lucien Sampaix,48.8709,2.35971,3.5,€€,583006276,94143086,0.485740975485
105,148 rue du faubourg Saint-Martin,48.87541,2.36001,3.0,€€,123256396,644090,0.407443940386
106,68 rue Pierre Charron,48.86995,2.30441,4.5,€€,5996498068,368341,0.459257342191
107,14 quai de l'Hotel de Ville,48.8541627,2.3555334,4.0,€€€,259637377,368142,0.0862688460051
108,5 rue de la Paix,48.868696,2.330659,4.5,€€€€,25272915,2200327351,0.192429622295
109,33 boulevard Edgar Quinet,48.8416799,2.32265,4.5,€€€,676374306,4692661267,0.0458255372983
110,59 ave Mozart,48.8545855,2.2693466,4.0,€€,1758970586,34818413,0.0191150791392
111,1 rue d'Avron,48.851477,2.39867,3.5,€€,60912853,123497819,0.331750642101
112,3 boulevardd Palais,48.85513,2.34598,3.0,€€€,676758863,677151951,0.381959429176
113,43 rue des Petits Carreaux,48.86811,2.34744,4.5,€,691082353,668635735,0.0617505281378
114,4 bis Cité Véron,48.8845619,2.3322182,4.0,€€,431154736,655302657,0.25253071167
115,12 bd Montmartre,48.871846,2.3417621,3.5,€€,25207313,1821290231,0.476959277898
116,1 Boulevard Italiens,48.8718974,2.3400299,3.0,€€,4720234396,1821290231,0.103171883741
117,64 rue des Lombards,48.85984,2.34748,3.0,€€,677770395,25554445,0.402038125768
