N/A,40.7108859,-73.9538004
32 Downing Street,40.7291314,-74.0034163
N/A,40.7297630,-73.9574255
N/A,40.7174080,-73.9580055
148 Bedford Avenue,40.7188705,-73.9567925
N/A,40.7349418,-73.9790572
N/A,40.7364568,-73.9790850
N/A,40.7382597,-73.9996341
35 7th Avenue,40.7375845,-74.0001443
154 West 13th Street,40.7374982,-73.9996241
126 West 13th Street,40.7370855,-73.9986335
N/A,40.8503022,-73.9853604
350 5th Avenue,40.7484897,-73.9851624
N/A,40.7480710,-73.9860508
656 Amsterdam Avenue,40.7916957,-73.9723654
2454 Broadway,40.7912298,-73.9739208
900 Broadway,40.7389382,-73.9896466
38B Lexington Avenue,40.7401341,-73.9845365
N/A,40.7431278,-73.9839473
N/A,40.7405189,-73.9842620
900 Broadway,40.7389172,-73.9896515
355 Amsterdam Avenue,40.7816460,-73.9791676
N/A,40.7100702,-74.0077273
N/A,40.7101916,-74.0079702
2518 Broadway,40.7931310,-73.9725595
N/A,40.7443550,-73.9319490
N/A,40.7435490,-73.9268690
N/A,40.7442280,-73.9248840
N/A,40.7441150,-73.9240370
72 Spring Street,40.7225170,-73.9979040
41-16 Queens Boulevard,40.7433564,-73.9229731
N/A,40.7609260,-73.9227860
35-05 Broadway,40.7604780,-73.9218592
N/A,40.7606110,-73.9261864
N/A,40.7638480,-73.9152460
N/A,40.7636810,-73.9154220
N/A,40.7674922,-73.9862892
N/A,40.7689112,-73.9884848
247 Dyckman Street,40.8664492,-73.9280511
N/A,40.7681264,-73.9857786
525 5th Avenue,40.7474905,-73.9851225
319 5th Avenue,40.7471688,-73.9852137
1900 Broadway,40.7719194,-73.9818733
316 Columbus Avenue,40.7793384,-73.9776644
1900 Broadway,40.7716005,-73.9818679
N/A,40.8010354,-73.9587863
N/A,40.8011432,-73.9580780
625 Columbus Avenue,40.7892574,-73.9698327
892 Amsterdam Avenue,40.7989601,-73.9670572
403 Amsterdam Avenue,40.7832519,-73.9779798
337 Lafayette Street,40.7256217,-73.9947199
687b Amsterdam Avenue,40.7922609,-73.9713892
691 Amsterdam Avenue,40.7923639,-73.9713212
685 Amsterdam Avenue,40.7921859,-73.9714510
435 Amsterdam Avenue,40.7842712,-73.9772503
434 Amsterdam Avenue,40.7844481,-73.9776492
N/A,40.7426147,-73.9925851
N/A,40.7422620,-73.9917960
